time;row_1;row_2;row_3;row_4;
1;27.6;329.6;272.304;1.38018;
2;13.2;335;275.295;1.43528;
3;-3;339.2;277.766;1.49515;
4;-19.4;338.4;276.21;1.55417;
5;-41.4;330.4;268.736;1.63562;
6;-65.8;313.6;254.824;1.7356;
7;-108.6;296.8;249.363;1.91696;
8;-148.4;270.6;242.685;2.10904;
9;-173.6;238;230.82;2.27596;
10;-183;204.8;213.565;2.41064;
11;-181.4;175.4;193.868;2.51825;
12;-171;150;171.216;2.60334;
13;-151.4;132.6;145.55;2.63696;
14;-124.6;123.4;117.744;2.5953;
15;-89.6;124.6;90.5234;2.38147;
16;-48.8;121.8;64.5302;1.96538;
17;-5.8;114.4;55.2525;1.23527;
18;32.2;85.6;60.8594;0.39415;
19;57.8;50.8;82.5874;-0.138827;
20;73.4;5;112.962;-0.531256;
21;81.4;-51.6;155.128;-0.82386;
22;85.4;-118;210.83;-1.02527;
23;85.2;-195.6;279.998;-1.17019;
24;82.8;-285.4;363.662;-1.27274;
25;81.6;-310.2;387.108;-1.29452;
26;74;-391.2;463.897;-1.35795;
27;72.4;-465.4;536.361;-1.3901;
28;77;-520.2;591.12;-1.3991;
