time;row_1;row_2;row_3;row_4;
1;42;274.4;202.194;1.28218;
2;25.8;281;204.652;1.36735;
3;10.4;284.2;205.278;1.44404;
4;-3.8;285;204.769;1.51338;
5;-16.4;281;200.433;1.57504;
6;-29;272.6;192.502;1.64072;
7;-64.2;267.8;193.449;1.82501;
8;-100.2;254.2;193.167;2.02442;
9;-131.2;230.8;189.59;2.22686;
10;-154.8;202.4;185.023;2.42281;
11;-167.2;169;175.55;2.61367;
12;-168.4;135;162.253;2.79949;
13;-158.4;106.4;145.167;2.9627;
14;-141.2;83;125.674;3.12225;
15;-117.2;67.2;102.525;-3.01083;
16;-87.8;60.2;75.0663;-2.8668;
17;-52;64.2;39.9567;-2.71951;
18;-14.6;77.6;3.11704;-1.26109;
19;22.2;99.4;42.1862;0.46272;
20;53;122.2;80.2014;0.545779;
21;75.2;143.8;110.606;0.60855;
22;88.6;154.8;127.896;0.619221;
23;92;136;120.994;0.475891;
24;89;104.2;107.187;0.222293;
25;80.4;43.4;102.898;-0.369577;
26;71.2;-29;139.753;-0.901112;
27;61.8;-110.4;206.039;-1.18595;
28;53;-197.6;286.491;-1.32918;
29;48.6;-204.4;292.1;-1.34937;
30;41;-255.6;340.892;-1.40414;
31;31;-357.8;440.833;-1.465;
32;23.6;-466.8;548.767;-1.49939;
