time;row_1;row_2;row_3;row_4;
1;33.6;366.4;253.447;1.20081;
2;19.4;372;253.992;1.26094;
3;3.6;376.2;253.701;1.32534;
4;-17;376.8;250.088;1.40592;
5;-42;372.4;242.827;1.50466;
6;-70.2;360;230.217;1.6236;
7;-125.8;343.8;224.18;1.87782;
8;-180.6;314.4;221.324;2.15762;
9;-228.6;275.4;224.051;2.43598;
10;-266;230;230.702;2.69376;
11;-286.8;182.4;234.654;2.91684;
12;-291.4;137.2;233.46;3.11119;
13;-279.8;99.6;223.84;-3.00489;
14;-254.6;71.4;205.131;-2.85136;
15;-216.8;55.6;175.365;-2.7028;
16;-168.8;52.6;135.177;-2.531;
17;-109.4;67.8;80.7386;-2.26013;
18;-49.6;85.6;45.2983;-1.38319;
19;4.8;98.8;70.2126;-0.46211;
20;47.4;100.6;109.498;-0.272815;
21;74;88;138.598;-0.308659;
22;90;65.2;161.65;-0.413161;
23;96.6;30;184.219;-0.574473;
24;99.2;-15.2;214.103;-0.745938;
25;98;-71;254.546;-0.910887;
26;97.4;-72.8;255.605;-0.917058;
27;90;-117.8;288.746;-1.03244;
28;76;-200.2;356.468;-1.18527;
29;74;-272.2;423.42;-1.25365;
