time;row_1;row_2;row_3;row_4;
1;58.8;335.8;237.79;1.33871;
2;42.4;341.2;239.89;1.41048;
3;17.6;339.2;235.202;1.5134;
4;-10.4;328.8;224.883;1.63535;
5;-35;310.2;209.497;1.75857;
6;-53.6;285.4;189.99;1.87941;
7;-86.6;266;185.329;2.08224;
8;-104.8;242.8;176.123;2.23745;
9;-110.4;220.4;163.007;2.34966;
10;-105.8;200.8;146.203;2.4215;
11;-89.8;185.4;124.024;2.42977;
12;-64.6;173.8;97.6679;2.35107;
13;-29.4;170.2;73.8529;2.04171;
14;7.2;174.2;69.8827;1.52652;
15;44.6;183.2;88.6079;1.09619;
16;77.2;191.8;113.947;0.874389;
17;103.4;194;133.753;0.734208;
18;114.6;183.2;135.722;0.619595;
19;111.2;154.6;118.281;0.438447;
20;97;99.2;93.0375;-0.055767;
21;77.6;33.2;102.316;-0.769453;
22;54;-42;154.655;-1.24231;
23;32.6;-123.4;229.561;-1.44636;
24;14.4;-207.2;311.756;-1.53777;
25;8.2;-222.6;327.011;-1.55828;
26;-3.2;-274.8;379.256;-1.59006;
27;-21.2;-368.6;473.662;-1.62425;
28;-31;-452;557.492;-1.63381;
