time;open;close;diff;volume;
   1;  101.1829;  102.6777;    1.4776;933545.7143;
   2;  101.5706;  102.2951;    0.7430;2989937.1429;
   3;  100.9411;  101.2683;    0.3750;3960414.2857;
   4;   99.3297;   99.7857;    0.4696;4496042.8571;
   5;   96.9983;   97.7040;    0.6628;3152582.8571;
   6;   95.2866;   95.7983;    0.4135;913400.0000;
   7;   95.7023;   95.5123;   -0.0696;1593260.0000;
   8;   95.9963;   95.6791;   -0.3194;1402125.7143;
   9;   96.0929;   95.9003;   -0.2112;1277497.1429;
  10;   96.1697;   96.0571;   -0.1318;1043000.0000;
  11;   96.3614;   96.2054;   -0.0793;1127368.5714;
  12;   96.6460;   96.4686;   -0.3398;968617.1429;
  13;   97.5189;   96.5929;   -0.8881;998091.4286;
  14;   98.9023;   97.6457;   -1.1100;622362.8571;
  15;   99.5480;   99.0820;   -0.4609;493585.7143;
  16;   99.2363;   99.6749;    0.2623;870042.8571;
  17;   98.8146;   99.2046;    0.4686;1227405.7143;
  18;   98.4691;   98.8463;    0.3576;1246182.8571;
  19;   97.9034;   98.3749;    0.5924;1198991.4286;
  20;   96.7277;   97.7006;    0.7849;1553645.7143;
  21;   95.2491;   96.0194;    0.9650;1432454.2857;
  22;   93.5034;   94.4483;    0.7171;1480560.0000;
  23;   92.4946;   92.8009;    0.5070;1661717.1429;
  24;   91.9731;   92.2951;    0.2298;1610685.7143;
  25;   91.7606;   91.8780;    0.1979;1262622.8571;
  26;   91.8991;   91.7923;   -0.3569;1208774.2857;
  27;   92.9880;   91.8991;   -0.8628;1157737.1429;
  28;   93.6480;   92.9991;   -0.4722;780888.5714;
  29;   92.8577;   93.6137;    0.4728;1067857.1429;
  30;   92.1463;   92.7534;    0.5094;1788617.1429;
  31;   92.3534;   92.0434;   -0.0023;1776734.2857;
  32;   92.3934;   92.3234;   -0.2718;1159585.7143;
  33;   92.6234;   92.2863;   -0.2939;1898260.0000;
  34;   93.5251;   93.1034;   -0.4278;2423308.5714;
  35;   94.3091;   94.1709;    0.0833;1801125.7143;
  36;   93.8649;   94.6349;    0.4133;743020.0000;
  37;   93.6106;   93.5849;    0.1246;840957.1429;
  38;   94.2280;   93.5351;   -0.6837;946165.7143;
  39;   95.3809;   94.2280;   -1.1933;989754.2857;
  40;   96.8897;   95.4563;   -1.3755;1203582.8571;
  41;   98.1429;   97.0523;   -1.0651;1090874.2857;
  42;   98.6429;   98.2869;   -0.3976;824771.4286;
  43;   98.4214;   98.6626;    0.3045;679428.5714;
  44;   97.7540;   98.4111;    0.4866;833505.7143;
  45;   97.6451;   97.7540;    0.2184;1045857.1429;
  46;   97.8423;   97.6451;   -0.2425;1131048.5714;
  47;   98.1851;   97.8534;   -0.1976;1064860.0000;
  48;   97.9880;   98.1517;    0.0481;776605.7143;
  49;   97.6969;   97.8803;    0.2046;908657.1429;
  50;   97.6183;   97.5891;   -0.1004;923637.1429;
  51;   98.0626;   97.5849;   -0.4030;953577.1429;
  52;   98.4194;   98.0849;   -0.2596;725005.7143;
  53;   98.0291;   98.3851;    0.2724;755408.5714;
  54;   97.2717;   97.9463;    0.6421;965682.8571;
  55;   96.4160;   97.0934;    0.7583;975917.1429;
  56;   95.4343;   96.2337;    0.7687;864422.8571;
  57;   94.7271;   95.2594;    0.4024;672591.4286;
  58;   94.9231;   94.6491;   -0.1374;636545.7143;
  59;   95.1463;   94.8923;   -0.1716;607645.7143;
  60;   94.7920;   95.1566;    0.2764;801251.4286;
  61;   94.3991;   94.7920;    0.1967;1044185.7143;
  62;   94.7280;   94.3991;   -0.0631;855694.2857;
  63;   94.4320;   94.7606;    0.3705;1109371.4286;
  64;   92.9077;   94.3017;    1.2776;1298502.8571;
  65;   91.3163;   92.7231;    1.2361;1288474.2857;
  66;   90.9220;   91.1860;    0.4400;892494.2857;
  67;   91.1106;   90.9649;   -0.1123;867962.8571;
  68;   91.0780;   91.0909;   -0.0337;1143137.1429;
  69;   90.7491;   90.9340;    0.2148;1238931.4286;
  70;   90.2277;   90.5866;    0.2994;1220162.8571;
  71;   89.9780;   90.1523;    0.1961;1067960.0000;
  72;   90.0351;   89.9994;   -0.0119;1189980.0000;
  73;   90.2277;   90.0351;   -0.2655;1386608.5714;
  74;   90.7237;   90.2277;   -0.4170;1328342.8571;
  75;   91.0297;   90.7349;   -0.2565;1383508.5714;
  76;   90.8451;   90.9851;    0.0941;1354265.7143;
  77;   90.6706;   90.7606;   -0.0545;1247017.1429;
  78;   91.3391;   90.7117;   -0.4771;929091.4286;
  79;   92.0334;   91.5249;   -0.4290;1061511.4286;
  80;   91.7431;   91.9391;    0.0340;1131294.2857;
  81;   90.9831;   91.2903;    0.4556;925880.0000;
  82;   90.0503;   90.5860;    0.3610;757577.1429;
  83;   90.1120;   89.9731;   -0.0786;1329668.5714;
  84;   90.8431;   90.1446;   -0.7083;1333160.0000;
  85;   91.6720;   90.8431;   -0.6746;983542.8571;
  86;   91.7734;   91.6720;   -0.2615;434428.5714;
  87;   91.6609;   91.7734;    0.1438;642371.4286;
  88;   91.3623;   91.6720;    0.3986;602508.5714;
  89;   90.6951;   91.3177;    0.4579;922482.8571;
  90;   90.4737;   90.6209;    0.2913;1023151.4286;
  91;   90.5726;   90.4737;   -0.2586;1021308.5714;
  92;   91.4269;   90.6469;   -0.6582;639002.8571;
  93;   92.1683;   91.4714;   -0.7446;656651.4286;
  94;   92.2500;   92.1786;    0.2714;858162.8571;
  95;   90.7326;   92.1643;    0.7992;1000848.5714;
  96;   90.4626;   90.6111;    0.4899;772645.7143;
  97;   90.6583;   90.4523;   -0.2399;751348.5714;
  98;   90.2769;   90.3780;    0.2940;1276045.7143;
  99;   88.6509;   89.8494;    0.9500;1432111.4286;
 100;   87.3951;   88.3594;    0.9744;1148325.7143;
 101;   87.2320;   87.4080;    0.1548;663080.0000;
 102;   87.7660;   87.2594;   -0.4831;728771.4286;
 103;   88.0874;   87.9106;    0.2875;1014522.8571;
 104;   86.1289;   87.9263;    1.1353;1296660.0000;
 105;   85.1117;   85.7431;    0.8368;1381785.7143;
 106;   85.5574;   84.8220;   -0.9454;1031260.0000;
 107;   87.5120;   85.7520;   -1.0958;893180.0000;
 108;   87.1463;   87.6966;    0.1426;1084451.4286;
 109;   85.8380;   87.2766;    1.3588;1332340.0000;
 110;   84.8580;   85.7626;    1.0260;1828405.7143;
 111;   85.7780;   85.6563;   -0.1139;1693242.8571;
 112;   88.3380;   86.2114;   -2.1507;1192994.2857;
