time;row_1;row_2;row_3;row_4;
1;-5.72351;76.5695;75.054;1.61617;
2;-1.48054;73.3445;71.7567;1.55911;
3;2.90099;69.1893;67.7979;1.49372;
4;6.202;62.2338;61.2368;1.43119;
5;11.8037;49.8587;50.2898;1.28614;
6;12.9733;36.4883;38.0993;1.15777;
7;8.68615;23.1784;24.2293;1.09931;
8;-1.6005;11.8376;10.2701;1.50076;
9;-16.218;3.53148;14.0335;3.003;
10;-32.6361;-1.10041;30.4363;-3.05299;
11;-46.6178;-2.65445;44.5018;-3.04601;
12;-55.8161;-3.09764;53.7022;-3.05414;
13;-59.1877;-3.50946;57.097;-3.05211;
14;-56.972;-5.64573;55.1301;-3.00991;
15;-49.9795;-10.4774;49.165;-2.89355;
16;-40.0268;-17.7951;42.4;-2.66668;
17;-26.5735;-27.9499;38.2235;-2.25821;
18;-9.65175;-37.4192;39.6951;-1.75659;
19;9.2641;-44.6443;47.6659;-1.32533;
20;29.2789;-48.1302;58.9135;-1.0047;
21;48.3518;-47.325;70.4308;-0.767795;
22;64.7215;-42.5673;80.2779;-0.58247;
23;71.9178;-40.6087;85.3937;-0.516912;
24;80.7241;-35.0816;90.781;-0.415871;
