time;row_1;row_2;row_3;row_4;
1;47.6;536.4;525.668;1.49798;
2;20.6;517.8;505.8;1.54856;
3;-2.2;491.8;479.814;1.59488;
4;-21.6;458.4;447.347;1.64005;
5;-38;416.4;407.039;1.6874;
6;-48.8;374.4;366.913;1.72997;
7;-94.6;302.2;308.14;1.91491;
8;-132.2;227.2;257.479;2.15289;
9;-159.6;148.6;217.19;2.46214;
10;-178.2;69.2;196.048;2.84619;
11;-187.2;-8.4;197.625;-3.03755;
12;-179.6;-80.6;210.481;-2.68539;
13;-160.4;-142.4;229.554;-2.40313;
14;-130.2;-189.6;245.294;-2.17601;
15;-90.6;-221;253.65;-1.97585;
16;-46.4;-242.6;260.756;-1.78629;
17;0.6;-253.2;265.469;-1.60379;
18;49.2;-251.8;266.916;-1.42096;
19;95.8;-241.4;267.857;-1.24219;
20;140;-223.6;269.507;-1.06472;
21;179.6;-200.8;272.617;-0.896331;
22;205.6;-175;271.159;-0.761617;
23;219.6;-148.6;264.641;-0.652698;
24;213;-124.6;245.285;-0.591268;
25;191;-104.6;215.915;-0.571158;
26;155.4;-90.2;178.323;-0.61116;
27;114;-81.8;140.614;-0.73147;
28;68.4;-81;110.265;-1.00573;
29;67.4;-76.8;106.192;-0.992506;
30;54.6;-71.2;94.8159;-1.07336;
31;8.8;-67.8;79.9269;-1.57776;
32;-62.2;-77.4;114.608;-2.2451;
