time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;-33;84;-33;84;-21.2575;58.978;-62;174.333;90.4804;1.95404;-21.2575;58.978;63.7388;1.8441;-62;174.333;179.064;1.88328;
2;-33;87;-22;89;-20.5607;59.2319;-60;175;93.2695;1.94201;-11.2193;58.136;60.9538;1.68863;-52;174.667;176.569;1.82878;
3;-30;88;-11;87;-19.5714;59.4421;-57.3333;175.333;93.1667;1.9081;5.64497;49.54;52.833;1.38618;-33.6667;171;169.182;1.72936;
4;-27;89;22;73;-17.4787;59.4041;-52;174.667;93.1712;1.87416;13.5398;42.5467;48.2628;1.19766;-11.6667;162;158.13;1.60061;
5;-22;89;33;60;-11.2193;58.136;-33.6667;171;91.8016;1.82216;16.3792;25.2027;34.3387;0.933482;12.3333;147.333;144.684;1.4371;
6;-11;87;42;44;-3.2436;54.9117;-11.6667;162;87.7185;1.70611;3.91439;16.8508;20.8302;1.17827;34;128.333;130.961;1.25275;
7;22;73;38;32;5.64497;49.54;12.3333;147.333;75.9267;1.28828;-13.7393;10.3645;16.0194;2.22009;47;105;114.56;1.08042;
8;33;60;17;19;13.5398;42.5467;34;128.333;68.0052;1.0781;-34.7279;6.24226;31.8671;2.86711;46.3333;78.3333;91.5077;0.949231;
9;42;44;-13;7;17.7822;34.2378;47;105;60.1944;0.817708;-55.034;4.13114;51.3965;3.01427;12;53.6667;53.2155;1.20666;
10;38;32;-81;-1;16.3792;25.2027;46.3333;78.3333;48.9901;0.709549;-71.5391;3.81105;67.7702;3.04989;-34.6667;34.3333;41.1316;2.31013;
11;17;19;-107;2;3.91439;16.8508;12;53.6667;24.8838;0.863623;-83.1254;4.3195;79.3564;3.05688;-91.6667;21.6667;86.549;2.93532;
12;-13;7;-129;6;-13.7393;10.3645;-34.6667;34.3333;15.4661;2.67795;-72.9637;0.240529;68.9604;3.10336;-149.333;14;142.736;3.07106;
13;-81;-1;-119;10;-34.7279;6.24226;-91.6667;21.6667;81.8405;-3.12836;-61.5976;-7.84122;57.8011;-3.04723;-199.667;11.3333;192.856;3.10325;
14;-107;2;-108;8;-55.034;4.13114;-149.333;14;107.85;3.12382;-45.0884;-18.2903;44.0058;-2.77203;-239.667;11.6667;232.843;3.1084;
15;-129;6;-98;-2;-71.5391;3.81105;-199.667;11.3333;129.968;3.09605;-23.1011;-29.4915;33.1212;-2.1835;-256.667;15;249.959;3.09733;
16;-135;9;-65;-34;-83.1254;4.3195;-239.667;11.6667;136.126;3.07604;3.4062;-39.5199;37.8668;-1.3725;-239.667;14.3333;232.946;3.09696;
17;-134;11;-35;-58;-87.9546;5.35985;-256.667;15;135.275;3.0608;32.273;-46.6031;57.2185;-0.88295;-217;0.333333;210.079;-3.12442;
18;-133;8;13;-74;-89.6639;6.08685;-264;17.6667;134.067;3.08251;57.5956;-49.3377;77.487;-0.650786;-184.667;-22;179.598;-2.99665;
19;-132;9;68;-81;-88.3404;6.42317;-260.667;19;133.132;3.07457;78.3477;-49.0104;94.6729;-0.514825;-137.333;-50;141.098;-2.74932;
20;-129;10;116;-79;-85.1993;6.31085;-251.667;18.6667;130.211;3.06536;92.6896;-47.1804;106.607;-0.433554;-75;-80.3333;108.317;-2.25007;
21;-119;10;150;-72;-80.8564;4.98474;-239.667;14.3333;120.243;3.05903;104.477;-43.3869;116.014;-0.361133;-0.333333;-109.333;113.467;-1.51243;
22;-108;8;154;-62;-72.9637;0.240529;-217;0.333333;109.121;3.06898;0;0;0;0;82.3333;-132.667;163.198;-0.991898;
23;-98;-2;0;0;-61.5976;-7.84122;-184.667;-22;98.8553;-3.12052;0;0;0;0;154.667;-143.333;218.656;-0.738991;
24;-65;-34;0;0;-45.0884;-18.2903;-137.333;-50;74.133;-2.66387;0;0;0;0;217.667;-144.667;269.328;-0.584484;
25;-35;-58;0;0;-23.1011;-29.4915;-75;-80.3333;68.2474;-2.12357;0;0;0;0;264.667;-140.667;307.714;-0.489222;
26;13;-74;0;0;3.4062;-39.5199;-0.333333;-109.333;75.0757;-1.40802;0;0;0;0;294;-134.333;331.198;-0.430688;
27;68;-81;0;0;32.273;-46.6031;82.3333;-132.667;105.289;-0.878997;0;0;0;0;307.667;-129;341.553;-0.399789;
28;116;-79;0;0;57.5956;-49.3377;154.667;-143.333;139.705;-0.601734;0;0;0;0;317.667;-120.667;347.713;-0.366513;
29;150;-72;0;0;78.3477;-49.0104;217.667;-144.667;165.67;-0.45015;0;0;0;0;0;0;0;0;
30;152;-66;0;0;92.6896;-47.1804;264.667;-140.667;164.98;-0.412121;0;0;0;0;0;0;0;0;
31;154;-62;0;0;100.912;-44.9871;294;-134.333;165.271;-0.385094;0;0;0;0;0;0;0;0;
32;154;-62;0;0;104.477;-43.3869;307.667;-129;165.271;-0.385094;0;0;0;0;0;0;0;0;
33;156;-62;0;0;105.243;-42.2833;310;-125;167.126;-0.380599;0;0;0;0;0;0;0;0;
34;157;-63;0;0;107.706;-40.9709;317.667;-120.667;168.427;-0.383906;0;0;0;0;0;0;0;0;
35;157;-60;0;0;108.285;-40.7756;318.333;-120.667;167.326;-0.367281;0;0;0;0;0;0;0;0;
36;175;-53;0;0;108.789;-40.5609;319.667;-120.333;182.077;-0.295841;0;0;0;0;0;0;0;0;
