time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;-50;222;-50;222;-42.672;97.0802;-130.667;272;227.57;1.7925;-42.672;97.0802;99.2293;1.97936;-130.667;272;271.647;2.0384;
2;-58;157;-58;157;-47.492;86.1512;-145.333;242.333;167.385;1.9249;-47.492;86.1512;91.5354;2.07527;-145.333;242.333;253.163;2.14313;
3;-62;106;-62;106;-54.1686;76.5282;-163;222.667;122.821;2.10032;-54.1686;76.5282;86.9739;2.19624;-163;222.667;247.516;2.24634;
4;-102;68;-102;68;-59.2423;66.2138;-170.333;210.333;122.622;2.55377;-59.2423;66.2138;82.2117;2.32005;-170.333;210.333;242.849;2.30169;
5;-115;47;-115;47;-67.1414;45.3161;-191.667;144.667;124.271;2.75373;-67.1414;45.3161;75.0105;2.59017;-191.667;144.667;216.592;2.58104;
6;-124;31;-124;31;-70.6355;30.9932;-202;98.6667;127.855;2.89669;-70.6355;30.9932;71.8659;2.78667;-202;98.6667;205.747;2.79881;
7;-114;25;-114;25;-68.496;21.8073;-200.333;68.6667;116.748;2.92579;-58.4876;16.4798;56.2207;2.95442;-200.333;68.6667;196.06;2.94054;
8;-89;19;-89;19;-58.4876;16.4798;-174.667;51.3333;91.0446;2.93136;-43.635;13.6096;41.0935;2.95579;-174.667;51.3333;167.869;3.01124;
9;-57;16;-57;16;-43.635;13.6096;-135;41.6667;59.2416;2.86812;-25.682;12.9999;23.4944;2.83988;-135;41.6667;127.359;3.04603;
10;-25;16;-25;16;-25.682;12.9999;-84.3333;39.3333;29.7153;2.57301;-8.61178;13.0043;8.80706;2.22552;-84.3333;39.3333;76.7419;3.01329;
11;4;18;4;18;-8.61178;13.0043;-34.6667;38.3333;18.4305;1.35425;5.41627;13.5602;11.4875;0.716201;-34.6667;38.3333;27.8764;2.81968;
12;28;24;28;24;5.41627;13.5602;7.66667;39.3333;36.8478;0.709333;15.5191;14.2619;20.4986;0.413869;7.66667;39.3333;18.6783;0.553554;
13;35;22;38;22;15.5191;14.2619;39.6667;41.3333;41.3062;0.561679;37.5369;34.0354;49.4816;0.601904;39.6667;41.3333;49.3259;0.241974;
14;38;22;159;200;21.6061;14.8106;60.3333;43.3333;43.8744;0.525253;51.711;45.6173;67.7396;0.624357;60.3333;43.3333;69.9346;0.198914;
15;39;22;141;100;37.5369;34.0354;112;104;44.7424;0.514045;64.6411;36.397;74.3767;0.420747;112;104;141.427;0.554685;
16;37;22;97;22;51.711;45.6173;149.667;129.333;43.0121;0.536911;62.1838;11.7174;65.6804;0.0868792;149.667;129.333;186.796;0.56377;
17;159;200;62;-84;61.082;48.4028;170.333;129.333;255.477;0.899234;56.1149;-22.3793;65.8064;-0.446192;170.333;129.333;204.563;0.509756;
18;141;100;36;-153;64.6411;36.397;178.333;94;172.829;0.617021;41.4886;-71.7902;89.7531;-1.04899;178.333;94;197.387;0.33281;
19;97;22;31;-202;62.1838;11.7174;177.333;35.6667;99.4246;0.22312;30.1708;-109.509;120.264;-1.2892;177.333;35.6667;185.658;0.0331465;
20;62;-84;31;-243;56.1149;-22.3793;175.333;-39;104.379;-0.935266;23.718;-136.238;144.79;-1.38345;175.333;-39;195.925;-0.357244;
21;36;-153;0;0;41.4886;-71.7902;132.667;-186.667;157.169;-1.33995;21.0427;-147.663;155.59;-1.41403;132.667;-186.667;258.038;-0.993214;
22;31;-202;0;0;30.1708;-109.509;95.6667;-300.333;204.359;-1.41871;0;0;0;0;95.6667;-300.333;345.821;-1.26567;
23;31;-243;0;0;23.718;-136.238;73;-386.333;244.964;-1.44407;0;0;0;0;73;-386.333;423.705;-1.37791;
24;30;-241;0;0;21.0427;-147.663;62.6667;-425.667;242.855;-1.44712;0;0;0;0;62.6667;-425.667;460.668;-1.4163;
25;29;-236;0;0;20.5064;-160.06;60.6667;-468.667;237.77;-1.44869;0;0;0;0;0;0;0;0;
