time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;-220;161;-220;161;-130.318;110.179;-373;325.667;272.885;2.5116;-130.318;110.179;162.974;2.42884;-373;325.667;479.983;2.41032;
2;-215;161;-177;163;-118.9;110.963;-339.667;328;268.861;2.50065;-118.9;110.963;155.058;2.37684;-339.667;328;457.361;2.35783;
3;-177;163;-115;168;-102.65;112.391;-296;332;240.83;2.39947;-102.65;112.391;144.842;2.29195;-296;332;430.575;2.27958;
4;-115;168;-46;175;-80.5758;114.049;-247;335.667;203.681;2.17373;-80.5758;114.049;132.696;2.15836;-247;335.667;403.411;2.18129;
5;-46;175;32;179;-40.6077;116.325;-135.667;341.667;180.847;1.83084;-40.6077;116.325;117.616;1.86042;-135.667;341.667;357.271;1.91313;
6;32;179;114;179;0.130371;118.005;-20.6667;346.333;181.521;1.39638;0.130371;118.005;114.621;1.50839;-20.6667;346.333;341.243;1.58525;
7;114;179;130;175;34.9945;118.941;81;349.667;211.754;1.00511;34.9945;118.941;122.747;1.22147;81;349.667;357.863;1.29708;
8;130;175;31;154;50.7279;117.125;129.667;345;217.517;0.933088;50.7279;117.125;127.361;1.10022;129.667;345;369.67;1.16655;
9;128;173;33;129;55.5084;111.626;156;329.667;214.72;0.935026;52.0982;100.06;113.127;1.02094;156;329.667;367.178;1.08409;
10;31;154;44;80;52.0982;100.06;160;296.667;156.762;1.37499;42.3039;79.4463;90.4663;0.994179;160;296.667;340.41;1.02833;
11;33;129;41;3;42.3039;79.4463;135.667;238;132.805;1.32357;32.6184;50.461;61.3699;0.868657;135.667;238;277.764;0.994317;
12;44;80;36;-67;32.6184;50.461;104.333;157.333;90.8569;1.07154;24.1921;12.8582;32.5518;0.288159;104.333;157.333;193.865;0.902889;
13;41;3;25;-144;24.1921;12.8582;70;51.6667;40.5944;0.0682068;21.8209;-29.4458;43.8654;-0.853392;70;51.6667;97.553;0.497325;
14;36;-67;13;-204;21.8209;-29.4458;64;-67.6667;76.0301;-1.08499;18.1485;-71.7039;79.4048;-1.2483;64;-67.6667;107.966;-0.739913;
15;25;-144;7;-237;18.1485;-71.7039;55.3333;-189.667;146.299;-1.40254;12.8945;-109.421;114.769;-1.39642;55.3333;-189.667;207.353;-1.22096;
16;13;-204;0;-258;12.8945;-109.421;40.6667;-302.333;204.616;-1.50967;8.13191;-138.482;142.895;-1.46458;40.6667;-302.333;312.59;-1.38937;
17;7;-237;-111;3;8.13191;-138.482;27;-391.333;237.322;-1.5434;4.28126;-158.568;162.568;-1.50124;27;-391.333;398.756;-1.46342;
18;0;-258;-69;5;4.28126;-158.568;15;-456.333;258.234;-1.57273;1.68744;-169.789;173.615;-1.52064;15;-456.333;462.482;-1.50429;
19;0;-264;-9;2;1.68744;-169.789;6.33333;-494.667;264.234;-1.57269;-11.9526;-147.828;151.515;-1.60337;6.33333;-494.667;500.28;-1.52667;
20;0;-262;58;6;0.438804;-174.16;2;-511;262.234;-1.5727;-25.4826;-114.294;119.339;-1.72615;2;-511;516.431;-1.53645;
21;-1;-259;118;5;-11.9526;-147.828;-37.3333;-431;259.238;-1.57658;-35.6747;-78.7252;87.1773;-1.90575;-37.3333;-431;436.661;-1.62028;
22;0;-253;136;14;-25.4826;-114.294;-73;-342.667;253.234;-1.57277;-37.9109;-45.6801;58.1692;-2.13069;-73;-342.667;352.476;-1.73398;
23;-111;3;0;0;-35.6747;-78.7252;-96;-253;111.534;3.11678;-29.4114;-17.6508;30.8771;-2.38221;-96;-253;270.318;-1.87227;
24;-107;7;0;0;-37.9109;-45.6801;-99;-165;107.713;3.07873;-10.3622;3.16946;3.37321;-3.01141;-99;-165;189.41;-2.02595;
25;-69;5;0;0;-29.4114;-17.6508;-79.3333;-76.6667;69.6633;3.07311;19.9285;4.26621;26.9541;0.0244456;-79.3333;-76.6667;103.609;-2.23169;
26;-9;2;0;0;-10.3622;3.16946;-40;9.33333;9.66287;2.95773;48.3733;5.18132;55.4131;0.0284076;-40;9.33333;24.6264;2.96992;
27;58;6;0;0;19.9285;4.26621;42.3333;13;57.7884;0.0999556;62.0406;5.56514;69.0859;0.0283419;42.3333;13;58.6003;0.134768;
28;118;5;0;0;48.3733;5.18132;124.333;15;117.597;0.0405451;0;0;0;0;124.333;15;140.417;0.0703743;
29;136;14;0;0;62.0406;5.56514;166.667;15.3333;136.198;0.101252;0;0;0;0;166.667;15.3333;182.688;0.0558998;
30;139;13;0;0;82.5084;6.79976;235;19;139.087;0.0919183;0;0;0;0;0;0;0;0;
