time;row;
     1;  12.37922;
     2;  12.13229;
     3;  12.14689;
     4;  16.98651;
     5;  20.56935;
     6;  20.31079;
     7;  16.18665;
     8;  12.82946;
     9;  14.40139;
    10;  21.08130;
    11;  22.44410;
    12;  20.36041;
    13;  15.95371;
    14;  14.75426;
    15;  15.32130;
    16;  18.69914;
    17;  18.09180;
    18;  14.46983;
    19;  12.56979;
    20;  13.80259;
    21;  17.00646;
    22;  17.50615;
    23;  15.10648;
    24;  11.38293;
    25;  13.04940;
    26;  14.82836;
    27;  16.80761;
    28;  15.65786;
    29;  10.86498;
    30;  11.61971;
    31;  12.91563;
    32;  15.79922;
    33;  15.97261;
    34;  11.33300;
    35;  10.59438;
    36;  11.09998;
    37;  13.62549;
    38;  15.44369;
    39;  12.91390;
    40;  11.38020;
    41;  10.90356;
    42;  12.90059;
    43;  14.94566;
    44;  14.74720;
    45;  12.53028;
    46;  10.11404;
    47;  11.56103;
    48;  15.34403;
    49;  16.41501;
    50;  13.98818;
    51;  12.12912;
    52;  10.90998;
    53;  12.25747;
    54;  15.61996;
    55;  14.90487;
    56;  13.26332;
    57;  10.86911;
    58;  12.86442;
    59;  17.24168;
    60;  17.55913;
    61;  14.51064;
    62;  12.22275;
    63;  13.23235;
    64;  17.58972;
    65;  19.38388;
    66;  17.60247;
    67;  11.78263;
    68;  15.18492;
    69;  15.66958;
    70;  19.09625;
    71;  19.55429;
    72;  16.61122;
    73;  13.56263;
    74;  14.37630;
    75;  17.22710;
    76;  18.22416;
    77;  15.42728;
    78;  11.75194;
    79;  13.71227;
    80;  14.88254;
    81;  16.93929;
    82;  16.92070;
    83;  14.92706;
    84;  15.09169;
    85;  15.88031;
    86;  18.45613;
    87;  19.68129;
    88;  17.87479;
    89;  15.73689;
    90;  15.34134;
    91;  16.74444;
    92;  19.52460;
    93;  18.82662;
    94;  15.73512;
    95;  15.92522;
    96;  14.67345;
    97;  18.31552;
    98;  18.91740;
    99;  16.50987;
   100;  11.70262;
   101;  12.67714;
   102;  16.95645;
   103;  18.62642;
   104;  17.21005;
   105;  12.43808;
   106;  12.39930;
   107;  14.20118;
   108;  18.08828;
   109;  17.92846;
   110;  15.16693;
   111;  14.45915;
   112;  15.20358;
   113;  18.03586;
   114;  19.50704;
   115;  18.22456;
   116;  14.75644;
   117;  14.65490;
   118;  16.54809;
   119;  20.17660;
   120;  20.13191;
   121;  17.21301;
   122;  13.91312;
   123;  14.04649;
   124;  17.65299;
   125;  18.38715;
   126;  16.28663;
   127;  12.41829;
   128;  12.69938;
   129;  15.86392;
   130;  17.50516;
   131;  16.76468;
   132;  12.23951;
   133;  12.05778;
   134;  13.65517;
   135;  14.83282;
   136;  16.22915;
   137;  14.95013;
   138;  13.58351;
   139;  12.82838;
   140;  12.44905;
   141;  13.11937;
   142;  12.25841;
   143;  12.19715;
   144;  12.14323;
   145;  10.92388;
   146;  11.37340;
   147;  11.42787;
   148;   9.44847;
   149;   7.37470;
   150;   9.44648;
   151;   8.18136;
   152;   9.17538;
   153;   9.45408;
   154;  10.64239;
   155;  11.17643;
   156;  10.90810;
   157;  11.28230;
   158;  10.12849;
   159;  10.69779;
   160;  11.34873;
   161;   9.87882;
   162;  10.35759;
   163;   9.28621;
   164;   9.73286;
   165;  11.33678;
   166;  11.10668;
   167;   9.26810;
   168;  10.47841;
   169;   9.67077;
   170;  10.96212;
   171;  10.98407;
   172;   7.44711;
   173;   9.67051;
   174;   8.65963;
   175;   9.40188;
   176;  10.00963;
   177;   9.55126;
   178;  10.91184;
   179;  10.75118;
   180;  10.26916;
   181;   9.65249;
   182;   9.19003;
   183;  11.48002;
   184;  12.21615;
   185;  12.63385;
   186;  12.64304;
   187;  11.89868;
   188;  10.26749;
   189;  10.87452;
   190;  12.27560;
   191;   9.67283;
   192;   8.18232;
   193;   9.45662;
   194;   6.63513;
   195;  10.05053;
   196;   7.21031;
   197;  10.88867;
   198;  10.60283;
   199;   9.66403;
   200;  10.97750;
   201;  11.72956;
   202;  10.76930;
   203;   9.54455;
   204;   9.16336;
   205;   9.53298;
   206;   7.58264;
   207;   7.14851;
   208;   8.77461;
   209;  10.01720;
   210;  10.27600;
   211;  11.11046;
   212;  11.10991;
   213;  10.54851;
   214;   7.60620;
   215;   8.74252;
   216;   9.83512;
   217;  11.47131;
   218;  10.84544;
   219;  10.33133;
   220;  11.26114;
   221;   6.40050;
   222;  10.88832;
   223;  10.62729;
   224;  10.53605;
   225;   9.44671;
   226;   7.58345;
   227;   9.89202;
   228;  10.85659;
   229;  10.47650;
   230;   5.54808;
   231;   7.64884;
   232;   9.67129;
   233;   7.71935;
   234;   8.79474;
   235;   8.12560;
   236;   6.79852;
   237;   7.82842;
   238;   8.36578;
   239;   9.13012;
   240;   7.02656;
   241;   7.00717;
   242;   6.75332;
   243;   7.47927;
   244;  10.58326;
   245;  10.34905;
   246;   8.98467;
   247;   8.81057;
   248;   9.84709;
   249;  10.42927;
   250;   7.23696;
   251;  10.67183;
   252;  10.66560;
   253;  10.00824;
   254;  10.75463;
   255;  11.72352;
   256;  11.81851;
