time;row;
     1;  12.12917;
     2;   8.83439;
     3;  15.62131;
     4;  18.71278;
     5;  18.08715;
     6;  16.52353;
     7;  16.07894;
     8;  20.29836;
     9;  20.85279;
    10;  17.13703;
    11;  18.34039;
    12;  18.34197;
    13;  19.40614;
    14;  17.60797;
    15;  14.97872;
    16;  12.78744;
    17;  16.65545;
    18;  15.79446;
    19;  14.83454;
    20;  13.99175;
    21;  15.87467;
    22;  15.53466;
    23;  12.50737;
    24;  12.30478;
    25;  13.65560;
    26;  14.52920;
    27;  13.77490;
    28;  14.58332;
    29;  12.35639;
    30;  14.24450;
    31;  13.57248;
    32;  13.75015;
    33;  12.96712;
    34;  13.56559;
    35;  12.98598;
    36;  12.94457;
    37;  12.55156;
    38;  11.46785;
    39;  12.42466;
    40;  12.01967;
    41;  12.60517;
    42;   9.17123;
    43;  12.48510;
    44;  12.52168;
    45;  13.02149;
    46;  11.26960;
    47;  11.40405;
    48;  11.72971;
    49;  13.02883;
    50;  12.44817;
    51;  12.59124;
    52;  12.78302;
    53;  13.40908;
    54;  13.73952;
    55;   5.88379;
    56;  11.71186;
    57;  13.74155;
    58;  14.52476;
    59;  11.60867;
    60;  13.53715;
    61;  13.69983;
    62;  15.53838;
    63;  14.53522;
    64;  13.79101;
    65;  14.93340;
    66;  17.31188;
    67;  17.38113;
    68;  14.61350;
    69;  15.70084;
    70;  17.54437;
    71;  18.74712;
    72;  17.13587;
    73;  14.17997;
    74;  15.46196;
    75;  16.62396;
    76;  15.69998;
    77;  13.67863;
    78;  14.64694;
    79;  16.63516;
    80;  16.30989;
    81;  14.40487;
    82;  12.92838;
    83;  17.19571;
    84;  17.44692;
    85;  16.25340;
    86;  15.84529;
    87;  17.96303;
    88;  18.25243;
    89;  16.52007;
    90;  16.25258;
    91;  14.72443;
    92;  16.66240;
    93;  15.97149;
    94;  15.33268;
    95;  14.55695;
    96;  15.48193;
    97;  15.60730;
    98;  15.43222;
    99;  15.09429;
   100;  13.94603;
   101;  15.61833;
   102;  15.12403;
   103;  14.99920;
   104;  13.26145;
   105;  15.31590;
   106;  15.29776;
   107;  16.00672;
   108;  14.85880;
   109;  15.74288;
   110;  15.99507;
   111;  17.11158;
   112;  16.93133;
   113;  16.21246;
   114;  17.07465;
   115;  17.62574;
   116;  18.17888;
   117;  15.66964;
   118;  16.67121;
   119;  16.93646;
   120;  17.79095;
   121;  16.62719;
   122;  15.74560;
   123;  16.10617;
   124;  17.27964;
   125;  16.71860;
   126;  13.67384;
   127;  15.30207;
   128;  15.79831;
   129;  15.98260;
   130;  13.88427;
   131;  11.98139;
   132;  12.36443;
   133;  12.01856;
   134;  10.98133;
   135;   8.34929;
   136;   9.08663;
   137;   8.36282;
   138;   4.84666;
   139;   6.80173;
   140;   8.03046;
   141;   9.11661;
   142;   8.45213;
   143;   7.06975;
   144;   5.74021;
   145;   8.18463;
   146;  10.17363;
   147;   7.86509;
   148;   7.85076;
   149;   8.70306;
   150;  10.33064;
   151;   9.50681;
   152;   8.41851;
   153;   7.97275;
   154;   9.16404;
   155;   8.78622;
   156;   8.66907;
   157;   6.62140;
   158;   7.67585;
   159;   4.57298;
   160;   6.62571;
   161;   7.19810;
   162;   5.93673;
   163;   7.44498;
   164;   5.32040;
   165;   7.62276;
   166;   6.94578;
   167;   5.16048;
   168;   5.84906;
   169;   5.61637;
   170;   7.63924;
   171;   6.70256;
   172;   8.17389;
   173;   2.65876;
   174;   6.04140;
   175;   2.79636;
   176;   7.12368;
   177;   6.97655;
   178;   6.95839;
   179;   6.40186;
   180;   6.68837;
   181;   8.48919;
   182;   8.51328;
   183;   8.11077;
   184;   9.55625;
   185;   9.99696;
   186;   9.79818;
   187;   7.73969;
   188;   6.75154;
   189;   5.67162;
   190;   4.63504;
   191;   6.39130;
   192;   7.30679;
   193;   5.31134;
   194;   7.46933;
   195;   7.65871;
   196;   7.43183;
   197;   6.83592;
   198;   9.61169;
   199;  11.05463;
   200;  10.90139;
   201;   8.80484;
   202;  10.61720;
   203;  11.95012;
   204;  12.73879;
   205;  10.82882;
   206;   9.68614;
   207;  12.03139;
   208;  12.27631;
   209;  10.04730;
   210;   7.44209;
   211;  11.36057;
   212;  12.94104;
   213;  11.69178;
   214;   8.10072;
   215;  11.29669;
   216;  13.43665;
   217;  12.56741;
   218;  11.59493;
   219;  10.09994;
   220;  14.35273;
   221;  15.07136;
   222;  13.63322;
   223;  11.25179;
   224;  10.48070;
   225;  12.74901;
   226;  11.54514;
   227;   9.71604;
   228;   9.86279;
   229;  11.64081;
   230;  11.04013;
   231;   9.02920;
   232;   8.04738;
   233;   9.37070;
   234;  10.58854;
   235;   9.34148;
   236;   8.52461;
   237;  10.05003;
   238;  11.23185;
   239;  10.12626;
   240;  10.03190;
   241;   9.67365;
   242;  11.63491;
   243;  10.51485;
   244;  11.24939;
   245;   8.88044;
   246;  12.34848;
   247;  11.93844;
   248;  12.67812;
   249;  10.74793;
   250;  13.73008;
   251;  14.03578;
   252;  13.69586;
   253;  15.21235;
   254;  10.95995;
   255;  14.55570;
   256;  14.53727;
