time;row;
     1;   8.66011;
     2;   6.61868;
     3;  17.32585;
     4;  18.76075;
     5;  16.75969;
     6;  14.59901;
     7;  19.79854;
     8;  20.77919;
     9;  18.45498;
    10;  15.80294;
    11;  19.93429;
    12;  20.28578;
    13;  17.19991;
    14;  13.55374;
    15;  17.12894;
    16;  17.34156;
    17;  13.68986;
    18;  13.09631;
    19;  15.69381;
    20;  15.44465;
    21;  12.88270;
    22;  12.45828;
    23;  15.10989;
    24;  14.58785;
    25;  11.90068;
    26;  12.06074;
    27;  14.27383;
    28;  14.24454;
    29;  11.29814;
    30;  11.41377;
    31;  13.39883;
    32;  12.79663;
    33;  11.16672;
    34;  12.09769;
    35;  14.07679;
    36;  13.24634;
    37;  10.98034;
    38;  12.56428;
    39;  14.02451;
    40;  12.30884;
    41;  10.65073;
    42;  13.18011;
    43;  13.86920;
    44;  11.65356;
    45;  11.50915;
    46;  13.49290;
    47;  13.17847;
    48;  10.36336;
    49;  12.34195;
    50;  14.35530;
    51;  14.47310;
    52;  12.44788;
    53;  12.32042;
    54;  14.48005;
    55;  13.75187;
    56;  12.49776;
    57;  13.97665;
    58;  16.19091;
    59;  16.52941;
    60;  14.48020;
    61;  15.13919;
    62;  17.26019;
    63;  16.38759;
    64;  14.57490;
    65;  17.37340;
    66;  18.86259;
    67;  18.31703;
    68;  15.01200;
    69;  17.24958;
    70;  18.26793;
    71;  17.26430;
    72;  15.56768;
    73;  17.54646;
    74;  17.95118;
    75;  16.99343;
    76;  15.30678;
    77;  16.80612;
    78;  17.34293;
    79;  16.12787;
    80;  14.72315;
    81;  14.89304;
    82;  15.20117;
    83;  13.23706;
    84;  11.95697;
    85;  14.66468;
    86;  14.56578;
    87;   6.34975;
    88;  13.56842;
    89;  14.07120;
    90;  14.24517;
    91;  11.22931;
    92;  12.69622;
    93;  13.63116;
    94;  13.28107;
    95;   9.42979;
    96;  12.74890;
    97;  13.52787;
    98;  13.49384;
    99;  11.41892;
   100;  12.72891;
   101;  14.18117;
   102;  13.57649;
   103;  10.01515;
   104;  13.21671;
   105;  14.15828;
   106;  13.87574;
   107;  13.45927;
   108;  15.13826;
   109;  15.86312;
   110;  15.31858;
   111;  13.77185;
   112;  15.54429;
   113;  15.95605;
   114;  15.41529;
   115;  14.50501;
   116;  15.45155;
   117;  15.64880;
   118;  14.57183;
   119;  13.76421;
   120;  14.64535;
   121;  14.29781;
   122;  11.20808;
   123;  13.17161;
   124;  12.81107;
   125;  10.71589;
   126;  11.79441;
   127;  11.10275;
   128;  12.77898;
   129;  13.33989;
   130;  13.38833;
   131;  13.83816;
   132;  13.60128;
   133;  13.50833;
   134;  12.47879;
   135;  11.48084;
   136;   9.80455;
   137;  10.17601;
   138;   7.79786;
   139;   9.28195;
   140;   8.59744;
   141;  11.61286;
   142;  11.82404;
   143;  11.67252;
   144;  10.59730;
   145;  10.69270;
   146;   9.29235;
   147;   9.96981;
   148;  11.00350;
   149;  10.34714;
   150;   9.80836;
   151;   9.95715;
   152;  10.31696;
   153;   9.41940;
   154;   6.16664;
   155;   9.80908;
   156;  10.48150;
   157;   9.31602;
   158;  10.03608;
   159;   8.54020;
   160;   9.67258;
   161;   8.98846;
   162;   9.01355;
   163;  10.72248;
   164;  10.99552;
   165;   9.87452;
   166;   9.15413;
   167;   9.18957;
   168;  10.06351;
   169;  11.16845;
   170;  12.14613;
   171;  12.58720;
   172;  13.39182;
   173;  11.83183;
   174;  10.72383;
   175;  12.36693;
   176;  11.86899;
   177;  11.20367;
   178;  10.04392;
   179;  10.26451;
   180;   7.98112;
   181;   7.23657;
   182;   8.47165;
   183;   8.39196;
   184;   8.82687;
   185;   8.73227;
   186;   8.77516;
   187;   9.73706;
   188;   6.64676;
   189;   7.89367;
   190;   3.27999;
   191;   8.43688;
   192;   9.23531;
   193;   9.63788;
   194;  10.78982;
   195;  11.62754;
   196;   9.76501;
   197;   7.73539;
   198;   8.25839;
   199;  10.16449;
   200;  10.60611;
   201;  11.09857;
   202;  11.27958;
   203;  12.30255;
   204;  11.42947;
   205;   9.68329;
   206;   7.54296;
   207;  11.09684;
   208;  11.29320;
   209;  10.87554;
   210;  11.32564;
   211;  12.26266;
   212;  11.56940;
   213;  11.14245;
   214;   9.41492;
   215;  11.43254;
   216;  10.00414;
   217;   6.42409;
   218;  10.64029;
   219;  10.94823;
   220;   9.09194;
   221;  10.19800;
   222;   7.53598;
   223;   9.13970;
   224;   8.79871;
   225;  10.04756;
   226;   9.26796;
   227;   9.45068;
   228;   9.92359;
   229;  10.90270;
   230;  10.71187;
   231;   9.75765;
   232;  11.20560;
   233;  12.48617;
   234;  11.93574;
   235;  12.76569;
   236;  13.38053;
   237;  11.20278;
   238;  12.90053;
   239;  13.43889;
   240;  11.72473;
   241;  13.21422;
   242;  12.85454;
   243;  13.22317;
   244;  13.20908;
   245;   8.96995;
   246;  12.51481;
   247;  12.93937;
   248;  11.74601;
   249;  13.29954;
   250;  12.52335;
   251;  12.37482;
   252;  13.58268;
   253;  11.49867;
   254;  12.24927;
   255;  12.29495;
   256;  11.87564;
