time;row;
     1;  10.29612;
     2;  11.77902;
     3;  16.98832;
     4;  19.00829;
     5;  17.14163;
     6;  12.36188;
     7;  20.24251;
     8;  22.56682;
     9;  21.56234;
    10;  15.95525;
    11;  17.46257;
    12;  19.34421;
    13;  18.33109;
    14;  11.37915;
    15;  15.39561;
    16;  18.15835;
    17;  17.17221;
    18;  11.30078;
    19;  14.29819;
    20;  16.62709;
    21;  16.10216;
    22;  12.63307;
    23;  13.40949;
    24;  15.49972;
    25;  14.75961;
    26;  11.00151;
    27;  13.09205;
    28;  14.63362;
    29;  13.91088;
    30;   9.34969;
    31;  12.45141;
    32;  15.04919;
    33;  14.84150;
    34;  11.68066;
    35;  12.19090;
    36;  14.49477;
    37;  14.41679;
    38;  11.41975;
    39;   9.60460;
    40;  13.07687;
    41;  12.58404;
    42;  10.64164;
    43;  11.83037;
    44;  13.97400;
    45;  14.05282;
    46;  10.43380;
    47;  10.58539;
    48;  12.60175;
    49;  12.29920;
    50;  12.56972;
    51;  13.56360;
    52;  15.45981;
    53;  14.89852;
    54;   9.97661;
    55;  13.70665;
    56;  13.46140;
    57;  15.17777;
    58;  14.42728;
    59;  13.66463;
    60;  16.97663;
    61;  16.94365;
    62;  15.75880;
    63;  16.39511;
    64;  16.71904;
    65;  17.51209;
    66;  18.40024;
    67;  15.05775;
    68;  18.63448;
    69;  18.68647;
    70;  15.26020;
    71;  16.73331;
    72;  17.31232;
    73;  18.10031;
    74;  18.51453;
    75;  16.91078;
    76;  18.93645;
    77;  18.75295;
    78;  14.24452;
    79;  15.61085;
    80;  17.41221;
    81;  16.65236;
    82;  16.23165;
    83;  12.66075;
    84;  14.25403;
    85;   8.55845;
    86;  14.82377;
    87;  13.88099;
    88;  13.85562;
    89;  12.40119;
    90;  13.39626;
    91;  12.52060;
    92;  13.33158;
    93;  13.34591;
    94;  14.06921;
    95;  14.05628;
    96;  14.13991;
    97;  13.62293;
    98;  11.95243;
    99;  13.71736;
   100;  12.90265;
   101;  12.49176;
   102;  13.57616;
   103;  12.66498;
   104;  14.62353;
   105;  15.01173;
   106;  12.65142;
   107;  14.54973;
   108;  14.44064;
   109;  13.20376;
   110;  14.21462;
   111;  12.90189;
   112;  16.37695;
   113;  17.16557;
   114;  15.74666;
   115;  15.66631;
   116;  15.11217;
   117;  15.34028;
   118;  16.37692;
   119;  15.48752;
   120;  16.06238;
   121;  15.73266;
   122;  11.97411;
   123;  13.97732;
   124;  13.75258;
   125;  12.67123;
   126;  11.53517;
   127;  12.16805;
   128;  12.65708;
   129;  12.79732;
   130;  10.28173;
   131;  11.80076;
   132;  11.12091;
   133;   9.78085;
   134;  10.62368;
   135;  11.20791;
   136;  10.71335;
   137;   9.47979;
   138;  10.82429;
   139;   9.76424;
   140;   8.91265;
   141;   5.53353;
   142;  11.09013;
   143;  12.20938;
   144;  13.06125;
   145;  12.50195;
   146;  14.05992;
   147;  13.54553;
   148;  14.39315;
   149;  12.73386;
   150;  13.07956;
   151;  11.81197;
   152;  12.29906;
   153;  11.82024;
   154;  10.55359;
   155;  11.51251;
   156;  11.78768;
   157;  10.75062;
   158;  10.83548;
   159;  12.10725;
   160;  12.42984;
   161;   9.66458;
   162;  10.92338;
   163;   9.75678;
   164;  11.69241;
   165;  11.41443;
   166;  11.87417;
   167;  13.80120;
   168;  14.31307;
   169;  12.98763;
   170;  14.67138;
   171;  13.52097;
   172;  15.43996;
   173;  14.21307;
   174;  14.29294;
   175;  14.39777;
   176;  14.38190;
   177;  13.14245;
   178;  12.16587;
   179;  13.17966;
   180;  13.46825;
   181;  11.01198;
   182;  11.98400;
   183;  12.20421;
   184;  11.43259;
   185;   9.24850;
   186;  10.07474;
   187;  11.08631;
   188;  11.40718;
   189;   8.86314;
   190;  10.74353;
   191;  10.25764;
   192;   9.88201;
   193;   9.72626;
   194;  11.40032;
   195;  11.41112;
   196;  11.37361;
   197;   9.80938;
   198;   9.30445;
   199;   8.00917;
   200;  10.12509;
   201;   8.61390;
   202;  11.78000;
   203;  12.38728;
   204;  12.33658;
   205;  11.28592;
   206;  11.83625;
   207;  10.86429;
   208;  12.93588;
   209;  11.75642;
   210;  13.32895;
   211;  14.27335;
   212;  14.51101;
   213;  13.80649;
   214;  14.36622;
   215;  13.85490;
   216;  14.84085;
   217;  13.43594;
   218;  14.43408;
   219;  14.17527;
   220;  14.25484;
   221;  13.68831;
   222;  13.36659;
   223;  13.67580;
   224;  14.14902;
   225;  12.50337;
   226;  12.91444;
   227;  13.06139;
   228;  13.23203;
   229;  12.10293;
   230;  12.42177;
   231;  12.16301;
   232;  13.81783;
   233;  12.84881;
   234;  13.36015;
   235;  13.15369;
   236;  12.32150;
   237;  10.89270;
   238;  13.36168;
   239;  12.84524;
   240;  13.55041;
   241;  13.15082;
   242;  12.31608;
   243;  12.60813;
   244;  11.19321;
   245;  10.24733;
   246;  13.29490;
   247;  13.44440;
   248;  13.28408;
   249;  11.31536;
   250;  12.88801;
   251;  11.55788;
   252;  12.41363;
   253;   9.70966;
   254;  13.36256;
   255;  10.45893;
   256;  10.80188;
