time;row_1;row_2;row_3;row_4;
1;-221.8;327.2;330.743;2.27052;
2;-184.2;333;312.66;2.16638;
3;-150.6;339.2;300.576;2.06208;
4;-123.6;343;292.312;1.9744;
5;-117.2;339.6;286.708;1.95852;
6;-117.8;329.2;277.343;1.9747;
7;-68.2;309.6;242.804;1.81795;
8;-28.6;278.2;204.985;1.66754;
9;3;234.8;161.059;1.49747;
10;25.6;175.2;106.722;1.2426;
11;38.2;101.8;54.5179;0.531393;
12;43.2;22;73.6622;-0.787068;
13;22.6;-31.2;109.953;-1.28119;
14;5.6;-81.6;156.438;-1.47862;
15;7;-124.6;199.401;-1.49148;
16;21.4;-158.2;234.328;-1.44156;
17;43.6;-176.4;255.994;-1.36465;
18;71.6;-180.4;266.968;-1.26489;
19;100.2;-172.8;269.958;-1.15517;
20;100.8;-189.4;285.453;-1.17672;
21;67.6;-137.4;224.946;-1.22426;
22;91.6;-97;198.446;-1.04033;
23;167.6;-77.8;232.837;-0.71115;
