time;row_1;row_2;row_3;row_4;
1;-33.2;321.8;275.784;1.6391;
2;-48.4;325.4;280.809;1.69225;
3;-66.2;320.8;278.996;1.75763;
4;-85.8;307.8;270.732;1.83777;
5;-100.2;286;254.263;1.91509;
6;-107;258.4;231.113;1.98315;
7;-121.8;233.4;215.434;2.09282;
8;-128.2;206.8;196.47;2.18871;
9;-126.4;180;174.151;2.26953;
10;-116.6;156.6;150.121;2.31983;
11;-94.8;141.8;124.577;2.27255;
12;-66.4;133.8;101.488;2.109;
13;-35.6;132.4;88.3281;1.81344;
14;-0.8;135.6;89.9712;1.4193;
15;33;135.4;100.596;1.08041;
16;59;128.6;109.994;0.840474;
17;73.8;101.6;103.893;0.557209;
18;80.2;62.2;95.8461;0.162861;
19;81.2;9.8;102.439;-0.368072;
20;79;-50.2;134.54;-0.803697;
21;71.8;-122.4;189.757;-1.09938;
22;60.8;-203;260.733;-1.27831;
23;51.8;-287.6;340.747;-1.37534;
24;46.2;-312.8;364.528;-1.40384;
25;35.4;-385;434.52;-1.45599;
26;33.4;-455.2;504.128;-1.47588;
27;37.6;-502.2;551.315;-1.47638;
