time;row_1;row_2;row_3;row_4;
1;28;307.4;251.899;1.35979;
2;15.2;313.8;255.851;1.41397;
3;1;317.2;257.404;1.47056;
4;-13.2;319.2;258.37;1.52604;
5;-27.6;317.8;256.727;1.58186;
6;-44.8;308;247.724;1.65179;
7;-79.8;305;250.045;1.79274;
8;-116;290.8;247.169;1.94889;
9;-152.6;264.2;239.995;2.13256;
10;-186;227.8;231.93;2.33951;
11;-213.4;182.6;224.389;2.56935;
12;-230.4;134.4;218.318;2.79914;
13;-234.8;86;211.513;3.02354;
14;-224.8;39.8;201.171;-3.03557;
15;-203.6;-0.6;189.181;-2.80944;
16;-172.4;-27;171.923;-2.60365;
17;-135.4;-41.6;150.951;-2.39346;
18;-94.6;-41.6;124.188;-2.16806;
19;-50.6;-27.8;92.5683;-1.85371;
20;-7;-3.6;67.0816;-1.30287;
21;34;26.2;68.3359;-0.535813;
22;68.2;52.8;93.3276;-0.088925;
23;93.2;70.6;118.342;0.0804623;
24;106.8;72.4;132.044;0.0857717;
25;110.4;60.8;135.159;-0.00213247;
26;108.8;34.8;136.121;-0.194344;
27;104.2;-6.6;145.644;-0.483355;
28;101.6;-61.8;176.261;-0.771475;
29;100;-124.4;223.541;-0.978699;
30;100.4;-190.8;281.269;-1.10965;
31;100.4;-204.8;293.873;-1.13085;
32;95.6;-251.6;335.052;-1.20336;
33;87.8;-308.4;386.253;-1.27509;
34;89.6;-364;440.202;-1.30799;
