time;row_1;row_2;row_3;row_4;
1;-233.4;332.2;337.461;2.17127;
2;-175;335.6;311.327;2.00962;
3;-130.6;338.4;297.885;1.87025;
4;-118.2;337.8;293.886;1.83053;
5;-119.8;326;282.93;1.84671;
6;-132;300.8;262.666;1.91759;
7;-77.6;263;212.115;1.73597;
8;-30.2;207.8;154.537;1.48967;
9;3;143.8;100.974;1.10086;
10;21.4;74.2;67.2992;0.308414;
11;24;5.8;82.1786;-0.623335;
12;-12;-46.8;105.16;-1.27431;
13;-40;-96.4;150.196;-1.55266;
14;-37.2;-141.6;195.45;-1.54253;
15;-22.8;-175.2;229.837;-1.484;
16;8.4;-195.6;254.558;-1.36859;
17;44;-199;267.235;-1.24029;
18;48.4;-211.4;280.392;-1.2398;
19;19.2;-196.2;257.527;-1.32796;
20;-1;-152;209.959;-1.37074;
21;64.2;-122;205.738;-1.02429;
