time;row_1;row_2;row_3;row_4;
1;51;468.8;476.682;1.48366;
2;30.2;456.4;462.935;1.5261;
3;8.8;440.4;446.474;1.5724;
4;-16.6;416.8;423.679;1.63248;
5;-42;388.2;397.625;1.70072;
6;-59.8;357.6;370.22;1.75914;
7;-104.2;303.8;330.08;1.92252;
8;-144.8;242.4;292.494;2.12656;
9;-179.2;176.8;262.786;2.37192;
10;-209.6;109.6;247.775;2.65587;
11;-234.4;42;248.609;2.947;
12;-246.2;-21;256.152;-3.08329;
13;-245;-82;265.601;-2.85168;
14;-229.2;-133.8;270.74;-2.6503;
15;-202.6;-178.4;273.295;-2.45933;
16;-169;-214.2;274.199;-2.27976;
17;-130.4;-240;272.578;-2.10983;
18;-86.2;-255.8;267.442;-1.93681;
19;-38.6;-264.2;262.573;-1.75509;
20;9.4;-268.2;262.127;-1.57124;
21;59.4;-266;264.67;-1.38119;
22;109;-258.2;271.044;-1.19498;
23;152;-244;277.328;-1.03122;
24;187.4;-226.6;283.327;-0.892028;
25;215.8;-205;286.574;-0.767246;
26;239;-178.6;287.103;-0.644656;
27;256.8;-149.6;285.917;-0.525895;
28;267.4;-118.4;281.284;-0.410792;
29;268.2;-87.8;271.286;-0.306011;
30;264;-57.6;259.647;-0.199776;
31;246.8;-30.4;238.527;-0.102166;
32;220.2;-10;210.72;-0.0186365;
33;187.2;3.8;177.957;0.0555091;
34;142.2;9.8;133.629;0.119066;
35;92.2;6.8;83.6791;0.154453;
36;41.6;-3.6;32.1781;0.0769343;
37;-12.8;-22.6;27.7703;-2.50417;
38;-21.2;-20.8;34.0649;-2.69453;
39;-48.6;-22.6;60.4213;-2.86453;
40;-93.4;-40.4;108.491;-2.81966;
41;-144.6;-72.4;167.784;-2.73519;
