time;row_1;row_2;row_3;row_4;
1;-229.4;356.4;352.033;2.16578;
2;-185;359.2;331.689;2.04993;
3;-137;362.4;315.494;1.90979;
4;-95;365.4;307.053;1.77715;
5;-79;366.2;304.969;1.72524;
6;-80;356.2;295.253;1.7338;
7;-34.2;336.6;271.747;1.57857;
8;7.6;300.6;239.056;1.40401;
9;42.2;249.6;199.116;1.18847;
10;66.4;186.6;156.589;0.890592;
11;80.4;117.2;124.067;0.435497;
12;80;41.8;114.435;-0.20291;
13;71.4;-37.4;145.488;-0.779439;
14;25.2;-92.6;167.558;-1.22187;
15;-4.2;-145.6;212.3;-1.43906;
16;-22.8;-187.8;252.832;-1.53406;
17;-30.6;-216.6;281.465;-1.56551;
18;-25;-228.4;293.347;-1.54663;
19;-7.6;-225;290.893;-1.48652;
20;-5.8;-235.2;301.21;-1.48341;
21;-34;-221.2;286.067;-1.57748;
22;-82.6;-173.8;243.948;-1.77937;
23;-59;-142.8;209.398;-1.69968;
