time;row_1;row_2;row_3;row_4;
1;-119.8;195.4;226.978;2.05453;
2;-132.4;164;206.652;2.1795;
3;-136;133;184.442;2.29185;
4;-121.6;117.2;163.068;2.28949;
5;-93;114.2;143.319;2.15265;
6;-59.6;125.4;138.572;1.90432;
7;-44.4;109.6;119.022;1.82703;
8;-24.2;105.4;111.382;1.66038;
9;-2.8;110;116.1;1.47214;
10;11.6;123.6;131.695;1.37334;
11;36.2;112.6;128.452;1.16729;
12;56.8;110.4;135.968;1.02108;
13;69.4;112.2;144.418;0.953146;
14;64;106.6;136.731;0.961624;
15;44;87.2;109.505;1.01006;
16;13.2;52.4;64.1036;1.12853;
17;-18.4;7.2;13.3993;1.88682;
18;-45;-50.8;54.7293;-2.16774;
19;-60;-112.8;116.619;-1.97406;
20;-51;-170.6;169.109;-1.78995;
21;-37.4;-191;186.905;-1.69505;
22;-20.6;-207.6;202.164;-1.60228;
23;-1.6;-214.2;209.047;-1.51031;
24;17.4;-211.4;208.281;-1.41832;
25;12.6;-224.8;220.9;-1.44901;
26;27.6;-235;233.247;-1.39046;
27;81.8;-228.4;242.675;-1.16393;
28;134.6;-194.8;240.776;-0.904409;
