time;row_1;row_2;row_3;row_4;
1;-40.7931;105.659;86.9237;1.91315;
2;-43.3944;98.4441;81.1475;1.97323;
3;-47.5723;88.4403;73.9875;2.07833;
4;-53.4049;75.2192;66.2772;2.25309;
5;-61.5103;54.9669;58.8427;2.58298;
6;-68.0214;35.0206;57.5182;2.94489;
7;-70.643;18.5534;59.2616;-3.05329;
8;-68.063;7.07581;58.8701;-2.8539;
9;-58.5359;1.91456;51.7677;-2.70554;
10;-44.1109;1.82023;39.222;-2.54736;
11;-25.091;4.71916;23.3446;-2.18631;
12;-7.59554;10.3355;14.0312;-1.28046;
13;14.6124;29.0649;26.7521;0.198881;
14;33.6235;45.3705;50.1245;0.445323;
15;46.931;54.0183;65.8916;0.476776;
16;53.6829;49.5336;70.1908;0.375692;
17;52.6392;29.5806;64.5129;0.0900443;
18;48.1314;-2.18422;65.1416;-0.40996;
19;37.7849;-45.5817;85.1532;-0.951946;
20;33.1278;-63.8384;98.3797;-1.09868;
21;24.3433;-98.7636;127.709;-1.28539;
