time;row_1;row_2;row_3;row_4;
1;-61.8135;98.6739;95.9349;2.17956;
2;-64.1183;90.9046;91.0997;2.24914;
3;-67.0757;80.2828;85.1587;2.35464;
4;-70.8411;67.072;79.3726;2.50633;
5;-77.4139;45.2918;74.8718;2.79663;
6;-81.3566;26.9751;74.7323;3.04776;
7;-81.3108;13.2571;74.6604;-3.05152;
8;-73.7736;4.65625;68.5535;-2.91626;
9;-60.0561;1.69578;56.1604;-2.81011;
10;-42.3757;2.45081;39.5194;-2.68223;
11;-22.5555;4.84222;21.7342;-2.37154;
12;8.32358;27.0588;16.84;0.434298;
13;36.2061;47.9286;51.422;0.57478;
14;56.9251;58.498;74.5963;0.542697;
15;70.2857;56.9257;85.6232;0.446237;
16;77.9731;45.576;88.7016;0.292809;
17;77.8236;18.0984;84.7974;-0.0221089;
18;67.4972;-25.1101;87.0363;-0.544488;
19;58.2075;-63.9296;106.233;-0.910473;
20;55.2801;-76.7489;115.013;-0.999058;
21;48.1545;-104.967;136.553;-1.15539;
