time;row_1;row_2;row_3;row_4;
1;-64.9391;112.022;117.975;2.11262;
2;-68.8609;94.3551;105.6;2.23099;
3;-74.7507;76.7952;96.5807;2.39135;
4;-80.9526;59.6776;91.0014;2.57648;
5;-90.6845;28.0943;88.2669;2.94606;
6;-99.6053;1.61934;95.9599;-3.04426;
7;-104.463;-16.7382;104.112;-2.87246;
8;-102.463;-26.8793;105.386;-2.77449;
9;-91.8196;-31.3454;97.3822;-2.69236;
10;-74.1764;-32.7945;82.6069;-2.58359;
11;-52.3785;-32.3228;64.8302;-2.41088;
12;-28.9346;-31.5951;49.2589;-2.09922;
13;-7.76053;-30.2054;41.3129;-1.65953;
14;8.45085;-28.1552;41.065;-1.2602;
15;20.0073;-22.4858;41.216;-0.946051;
16;29.148;-11.6643;40.2068;-0.597196;
17;38.0246;5.87323;42.4284;-0.119824;
18;46.2074;28.466;53.2708;0.335142;
19;53.5226;52.9746;71.3218;0.630185;
20;60.0591;76.301;91.5846;0.794643;
21;64.6373;91.09;105.584;0.861874;
22;66.8707;97.8799;112.225;0.886158;
23;66.0955;89.0836;105.038;0.838899;
24;62.5628;65.6165;86.2139;0.686893;
25;57.7064;33.3404;65.7384;0.347634;
26;52.2566;-4.3827;58.4034;-0.265556;
27;47.1282;-39.8539;72.1444;-0.781196;
28;42.8125;-71.5995;94.9439;-1.05399;
29;25.1883;-49.8823;67.5111;-1.12206;
30;5.99999;-14.9335;27.7795;-1.19871;
31;-14.9983;19.7255;13.9957;2.46342;
32;-37.3054;45.979;48.2701;2.32941;
33;-60.1518;59.0507;73.8648;2.43234;
34;-80.9526;59.6776;91.0014;2.57648;
35;-90.6845;28.0943;88.2669;2.94606;
36;-99.6053;1.61934;95.9599;-3.04426;
37;-104.463;-16.7382;104.112;-2.87246;
38;-102.463;-26.8793;105.386;-2.77449;
39;-91.8196;-31.3454;97.3822;-2.69236;
40;-74.1764;-32.7945;82.6069;-2.58359;
41;-52.3785;-32.3228;64.8302;-2.41088;
42;-28.9346;-31.5951;49.2589;-2.09922;
43;-7.76053;-30.2054;41.3129;-1.65953;
44;8.45085;-28.1552;41.065;-1.2602;
45;20.0073;-22.4858;41.216;-0.946051;
46;29.148;-11.6643;40.2068;-0.597196;
47;38.0246;5.87323;42.4284;-0.119824;
48;46.2074;28.466;53.2708;0.335142;
49;53.5226;52.9746;71.3218;0.630185;
50;60.0591;76.301;91.5846;0.794643;
51;64.6373;91.09;105.584;0.861874;
52;66.8707;97.8799;112.225;0.886158;
53;66.0955;89.0836;105.038;0.838899;
54;62.5628;65.6165;86.2139;0.686893;
55;57.7064;33.3404;65.7384;0.347634;
56;52.2566;-4.3827;58.4034;-0.265556;
57;47.1282;-39.8539;72.1444;-0.781196;
58;42.8125;-71.5995;94.9439;-1.05399;
59;40.3089;-85.3411;106.034;-1.13866;
60;39.0319;-101.059;120.021;-1.20321;
