time;row_1;row_2;row_3;row_4;
1;-59.8851;82.8111;86.1113;2.2393;
2;-63.7193;73.6077;81.7312;2.34612;
3;-67.1281;64.263;77.9616;2.4615;
4;-70.3023;53.6654;74.4719;2.59938;
5;-76.1028;34.2125;72.1319;2.87537;
6;-77.2104;19.1202;70.8051;3.0867;
7;-71.289;8.93444;65.0828;-3.04462;
8;-57.4324;3.36642;52.2854;-2.91259;
9;-38.4311;2.10484;34.5144;-2.75132;
10;-17.806;3.04183;16.6205;-2.31791;
11;0.904299;3.85756;13.5816;-0.99315;
12;15.1865;5.78144;23.6686;-0.410902;
13;33.0948;22.7111;40.3061;0.186551;
14;46.6822;37.1582;57.5345;0.390916;
15;56.0432;44.0305;68.8643;0.431398;
16;60.8495;40.1448;71.8195;0.354191;
17;61.2388;24.0741;68.3248;0.129725;
18;58.1483;-4.23877;67.5292;-0.292538;
19;49.1154;-44.5481;81.6608;-0.821395;
20;44.5484;-61.5632;92.2237;-0.984046;
21;36.744;-92.5888;116.177;-1.18928;
