time;row_1;row_2;row_3;row_4;
1;-48.5469;105.275;82.6664;2.02287;
2;-56.1616;95.0672;77.6383;2.16905;
3;-60.3047;87.3979;74.0403;2.27381;
4;-63.6062;78.1551;69.6435;2.39609;
5;-70.6489;59.6459;64.9179;2.68309;
6;-71.5159;44.4204;60.6044;2.91683;
7;-60.1315;36.0441;47.9709;3.03442;
8;-42.1899;31.9521;29.7722;3.10668;
9;-22.1418;30.9157;9.70592;3.14131;
10;3.37901;42.1715;19.413;0.618666;
11;26.1009;50.0459;43.025;0.46083;
12;42.1;46.7802;56.7973;0.283134;
13;47.7582;24.8942;60.4943;-0.0996577;
14;47.338;-5.77693;70.1361;-0.550513;
15;44.3055;-40.738;91.3971;-0.901006;
16;40.5626;-59.9897;105.224;-1.04295;
17;32.2933;-100.74;139.044;-1.24328;
