time;row_1;row_2;row_3;row_4;
1;-57.9048;112.586;116.555;2.01501;
2;-66.5754;95.7052;106.116;2.15764;
3;-71.9864;82.2715;98.6516;2.27901;
4;-76.4402;68.5088;91.9269;2.4136;
5;-83.9998;41.4058;83.4523;2.72114;
6;-85.4361;17.9685;78.3442;3.00555;
7;-75.6765;2.60797;68.0258;-3.07193;
8;-57.6406;-7.34475;51.9447;-2.85492;
9;-34.8751;-12.918;33.8042;-2.49888;
10;-10.4104;-15.5611;23.0507;-1.6836;
11;19.5382;3.26456;27.6563;-0.148012;
12;44.9882;15.7342;53.4665;0.157594;
13;63.2632;21.8388;72.542;0.20118;
14;71.2769;14.5878;79.4237;0.0913432;
15;70.765;-4.97627;79.5405;-0.155508;
16;64.9498;-31.1767;82.3322;-0.486866;
17;53.229;-69.4791;98.1229;-0.899343;
18;47.3562;-86.0184;108.445;-1.03706;
19;37.0806;-109.486;125.159;-1.20391;
