TrialID,ObsNum,IsAlert,P1,P2,P3,P4,P5,P6,P7,P8,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11
9,0,0,30.163,12.258,756,79.365,0.11546,688,87.209,0,28.967,232.34,0,-30,0.016064,383,13,5,0,100,0,95.29,0.385,752,5.9938,0,1944,0,18.6,0,4,16.948
9,1,0,30.071,15.732,756,79.365,0.11546,688,87.209,0,28.967,232.34,0,-30,0.016064,383,13,5,0,100,0,95.28,0.28,1008,5.9938,0,1939,0,18.6,0,4,16.933
9,2,0,29.992,7.547,756,79.365,0.11546,688,87.209,0,28.967,232.34,0,-30,0.016064,383,13,5,0,100,0,95.42,0.385,1008,5.9938,0,1943,0,18.6,0,4,16.926
9,3,0,29.96,10.427,756,79.365,0.11546,688,87.209,0,28.967,232.34,0,-30,0.016064,383,13,5,0,100,0,95.57,0.385,1008,5.9938,0,1945,0,18.6,0,4,16.914
9,4,0,29.942,12.359,756,79.365,0.11546,688,87.209,0,28.967,232.34,0,-34,0.01619,389,13,4,0,100,0,95.6,0.385,1008,5.9938,0,1949,0,18.6,0,4,16.92
9,5,0,29.915,19.59,756,79.365,0.11546,688,87.209,0,28.967,232.34,0,-34,0.01619,389,13,4,0,100,0,95.65,0.28,1008,5.9938,0,1946,0,19.1,0,4,16.933
9,6,0,29.895,7.5254,540,111.11,0.12065,672,89.286,0,28.967,232.34,0,-34,0.01619,389,13,4,0,100,0,95.83,0.175,1008,5.9938,0,1944,0,23.6,0,4,16.923
9,7,0,29.819,14.387,540,111.11,0.12065,672,89.286,0,28.967,232.34,0,-34,0.01619,389,13,4,0,100,0,95.89,0.28,496,4.5062,0,1945,0,25.4,0,4,16.905
9,8,0,29.816,12.112,540,111.11,0.12065,672,89.286,0,28.967,232.34,0,-44,0.015371,387,13,7,0,100,0,96.26,0.28,1008,4.5062,0,2023,0,26.3,0,4,16.909
9,9,0,29.784,8.6628,540,111.11,0.12065,672,89.286,0,28.967,232.34,0,-44,0.015371,387,13,7,0,100,0,96.26,0.28,1008,4.5062,0,2023,0,26.3,0,4,16.871
9,10,0,29.729,11.159,540,111.11,0.12065,672,89.286,0,28.967,232.34,0,-44,0.015371,387,13,7,0,100,0,96.52,0.07,752,4.5062,0,1954,0,27.1,0,4,16.87
9,11,0,29.688,11.787,540,111.11,0.12065,672,89.286,0,28.967,232.34,0,-44,0.015371,387,13,7,0,100,0,96.52,0.07,752,4.5062,0,1954,0,27.1,0,4,16.865
9,12,0,29.646,18.66,540,111.11,0.12065,676,88.757,0,28.48,231.85,0,-44,0.015371,387,13,7,0,100,0,96.88,0.175,496,4.5062,0,1974,0,26.7,0,4,16.862
9,13,0,29.605,8.3108,540,111.11,0.12065,676,88.757,0,28.48,231.85,0,-44,0.015371,387,13,7,0,100,0,96.88,0.175,496,4.5062,0,1974,0,26.7,0,4,16.831
9,14,0,29.538,15.741,540,111.11,0.12065,676,88.757,0,28.391,231.76,0,-30,0.014867,377,13,8,0,100,0,97.11,0.07,496,4.5062,0,1918,0,26.7,0,4,16.822
9,15,0,29.528,9.1666,540,111.11,0.12065,676,88.757,0,28.391,231.76,0,-30,0.014867,377,13,8,0,100,0,97.11,0.07,496,4.5062,0,1918,0,26.7,0,4,16.819
9,16,0,29.518,9.314,540,111.11,0.12065,676,88.757,0,28.391,231.76,0,-30,0.014867,377,13,8,0,100,0,97.46,0.07,496,4.5062,0,1927,0,26.7,0,4,16.812
9,17,0,29.515,11.794,540,111.11,0.12065,676,88.757,0,28.391,231.76,0,-30,0.014867,377,13,8,0,100,0,97.46,0.07,496,4.5062,0,1927,0,26.7,0,4,16.81
9,18,0,29.456,10.944,608,98.684,0.11287,676,88.757,0,28.391,231.76,0,-60,0.01619,382,13,2,0,100,0,97.82,0.07,511,3.0187,0,1928,0,26.7,0,4,16.797
9,19,0,29.429,17.842,608,98.684,0.11287,676,88.757,0,28.391,231.76,0,-60,0.01619,382,13,2,0,100,0,97.82,0.07,511,3.0187,0,1928,0,26.7,0,4,16.779
9,20,0,29.447,9.5005,608,98.684,0.11287,684,87.719,0,28.391,231.76,0,-60,0.01619,382,13,2,0,100,0,98.15,0,511,3.0187,0,1933,0,26.7,0,4,16.778
9,21,0,29.367,16.446,608,98.684,0.11287,684,87.719,0,28.391,231.76,0,-60,0.01619,382,13,2,0,100,0,98.15,0,511,3.0187,0,1933,0,26.7,0,4,16.79
9,22,0,29.357,8.0758,608,98.684,0.088218,684,87.719,0,28.391,231.76,0,-60,0.01619,382,13,2,0,100,0,98.62,0,752,3.0187,0,1959,0,26.7,0,4,16.79
9,23,0,29.354,9.6179,608,98.684,0.088218,684,87.719,0,28.391,231.76,0,-60,0.01619,382,13,2,0,100,0,98.62,0,752,3.0187,0,1959,0,26.7,0,4,16.785
9,24,0,29.314,12.37,608,98.684,0.088218,684,87.719,0,28.391,231.76,0,-50,0.015686,388,13,2,0,100,0,99,0,240,3.0187,0,1947,0,26.7,0,4,16.785
9,25,0,29.313,10.771,608,98.684,0.088218,684,87.719,0,28.391,231.76,0,-50,0.015686,388,13,2,0,100,0,99,0,240,3.0187,0,1947,0,26.7,0,4,16.757
9,26,0,29.328,17.417,780,76.923,0.10898,692,86.705,0,28.144,231.04,0,-50,0.015686,388,13,2,0,100,0,99.27,0.175,240,3.0187,0,1958,0,26.7,0,4,16.752
9,27,0,29.308,10.198,780,76.923,0.10898,692,86.705,0,28.144,231.04,0,-50,0.015686,388,13,2,0,100,0,99.27,0.175,240,3.0187,0,1958,0,26.7,0,4,16.735
9,28,0,29.284,16.424,780,76.923,0.10898,692,86.705,0,28.144,231.04,0,-50,0.015371,388,13,2,0,100,0,99.66,0.07,240,3.0187,0,1970,0,26.3,0,4,16.737
9,29,0,29.292,8.028,780,76.923,0.10898,692,86.705,0,28.144,231.04,0,-50,0.015371,388,13,2,0,100,0,99.66,0.07,240,3.0187,0,1970,0,26.3,0,4,16.732
9,30,0,29.287,10.164,780,76.923,0.10898,692,86.705,0,28.144,231.04,0,-50,0.015371,388,13,2,0,100,0,100.07,0.07,240,3.0187,0,1988,0,25,0,4,16.714
9,31,0,29.288,12.643,780,76.923,0.10898,692,86.705,0,28.144,231.04,0,-50,0.015371,388,13,2,0,100,0,100.07,0.07,240,3.0187,0,1988,0,25,0,4,16.72
9,32,0,29.266,10.69,780,76.923,0.10898,692,86.705,0,28.144,231.04,0,-50,0.015371,388,13,2,0,100,0,100.41,0.07,240,3.0187,0,1972,0,25,0,4,16.69
9,33,0,29.251,17.808,780,76.923,0.10898,692,86.705,0,28.144,231.04,0,-50,0.015371,388,13,2,0,100,0,100.41,0.07,240,3.0187,0,1972,0,25,0,4,16.682
9,34,0,29.272,11.254,780,76.923,0.10898,692,86.705,0,28.144,231.04,0,-50,0.015371,388,13,2,0,100,0,100.53,0,240,3.0187,0,1987,0,25.4,0,4,16.689
9,35,0,29.187,16.167,780,76.923,0.10898,692,86.705,0,28.144,231.04,0,-50,0.015371,388,13,2,0,100,0,100.75,0,240,3.0187,0,2000,0,25.4,0,4,16.674
9,36,0,29.196,7.6255,816,73.529,0.096002,692,86.705,0,28.144,231.04,0,-56,0.01556,390,13,0,0,100,0,100.87,0,255,3.0187,0,2020,0,25.4,0,4,16.666
