TrialID,ObsNum,IsAlert,P1,P2,P3,P4,P5,P6,P7,P8,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11
12,0,0,35.035,12.31,1700,35.294,0.13103,668,89.82,0,0,0,0,-22,0.015875,389,14,3,0,100,0,109,0.07,1008,5.9938,0,2125,0,29.1,0,4,15.902
12,1,0,34.912,19.799,1700,35.294,0.13103,668,89.82,0,0,0,0,-22,0.015875,389,14,3,0,100,0,109.11,0.28,1008,5.9938,0,2129,0,29.1,0,4,15.868
12,2,0,34.811,7.3444,1700,35.294,0.13103,668,89.82,0,0,0,0,-22,0.01619,389,13,8,0,100,0,109.11,0.28,1008,5.9938,0,2122,0,29.1,0,4,15.877
12,3,0,34.703,14.464,1700,35.294,0.13103,668,89.82,0,0,0,0,-22,0.01619,389,13,8,0,100,0,109.15,0.07,1008,5.9938,0,2132,0,29.1,0,4,15.871
12,4,0,34.599,11.616,1700,35.294,0.13103,668,89.82,0,0,0,0,-22,0.01619,389,13,8,0,100,0,109.13,0.28,1008,5.9938,0,2130,0,29.1,0,4,15.843
12,5,0,34.488,8.6111,1700,35.294,0.13103,668,89.82,0,0,0,0,-22,0.01619,389,13,8,0,100,0,109.12,0.07,1008,5.9938,0,2130,0,29.1,0,4,15.829
12,6,0,34.388,11.589,1700,35.294,0.13103,668,89.82,0,0,0,0,-18,0.016064,389,13,5,0,100,0,109.14,0.385,1008,5.9938,0,2128,0,29.5,0,4,15.822
12,7,0,34.321,11.557,1700,35.294,0.13103,668,89.82,0,0,0,0,-18,0.016064,389,13,5,0,100,0,109.14,0.385,1008,5.9938,0,2128,0,29.5,0,4,15.819
12,8,0,34.217,18.66,1700,35.294,0.13103,668,89.82,0,0,0,0,-18,0.016064,389,13,5,0,100,0,109.28,0.385,1008,5.9938,0,2131,0,29.5,0,4,15.8
12,9,0,34.109,8.9168,1700,35.294,0.13103,668,89.82,0,0,0,0,-18,0.016064,389,13,5,0,100,0,109.28,0.385,1008,5.9938,0,2131,0,29.5,0,4,15.772
12,10,0,33.98,16.309,1700,35.294,0.13103,668,89.82,0,0,0,0,-18,0.016064,389,13,5,0,100,0,109.21,0.385,1008,5.9938,0,2132,0,29.5,0,4,15.757
12,11,0,33.882,8.3069,1700,35.294,0.13103,668,89.82,0,0,0,0,-18,0.016064,389,13,5,0,100,0,109.35,0.28,1008,5.9938,0,2132,0,29.5,0,4,15.74
12,12,0,33.788,9.6651,1108,54.152,0.11027,668,89.82,0,0,0,0,-18,0.016064,389,13,5,0,100,0,109.3,0.28,1008,5.9938,0,2135,0,29.5,0,4,15.701
12,13,0,33.724,12.492,1108,54.152,0.11027,668,89.82,0,0,0,0,-18,0.016064,389,13,5,0,100,0,109.24,0.385,1008,7.4813,0,2136,0,29.5,0,4,15.711
12,14,0,33.643,10.283,1108,54.152,0.11027,668,89.82,0,0,0,0,-12,0.016253,388,13,4,0,100,0,109.31,0.455,1008,7.4813,0,2134,0,29.5,0,4,15.699
12,15,0,33.608,17.925,1108,54.152,0.11027,668,89.82,0,0,0,0,-12,0.016253,388,13,4,0,100,0,109.31,0.455,1008,7.4813,0,2134,0,29.5,0,4,15.711
