TrialID,ObsNum,IsAlert,P1,P2,P3,P4,P5,P6,P7,P8,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11
47,0,0,29.045,10.678,1596,37.594,0.098597,740,81.081,0,29.421,220.35,0,-10,0.015875,386,8,1,0,100,0,106.93,0.07,752,4.5062,0,2098,0,23,0,4,9.513
47,1,0,29.161,11.976,1596,37.594,0.098597,740,81.081,0,29.421,220.35,0,-10,0.015875,386,8,1,0,100,0,106.88,0.07,496,4.5062,0,2098,0,20.2,0,4,9.5052
47,2,0,29.346,10.095,1596,37.594,0.098597,740,81.081,0,29.421,220.35,0,-10,0.015875,386,8,1,0,100,0,107,0.07,496,4.5062,0,2084,0,19.3,0,4,9.5148
47,3,0,29.547,19.944,1596,37.594,0.098597,740,81.081,0,29.421,220.35,0,-10,0.015875,386,8,1,0,100,0,106.98,0,496,4.5062,0,2080,0,23.9,0,4,9.5244
47,4,0,29.812,7.8559,1596,37.594,0.098597,752,79.787,0,29.402,220.5,0,-10,0.015875,386,8,1,0,100,0,107.01,0,511,4.5062,0,2081,0,28.2,0,4,9.5196
47,5,0,30.177,15.395,1596,37.594,0.098597,752,79.787,0,29.402,220.5,0,-10,0.015875,386,8,1,0,100,0,107.15,0.175,752,3.0187,0,2091,0,28.2,0,4,9.5377
47,6,0,30.598,6.7952,1072,55.97,0.083029,752,79.787,0,29.402,220.5,0,-10,0.015686,385,7,8,0,100,0,107.17,0,767,3.0187,0,2088,0,25.4,0,4,9.5585
47,7,0,31.023,7.1491,1072,55.97,0.083029,752,79.787,0,29.402,220.5,0,-10,0.015686,385,7,8,0,100,0,107.29,0,767,3.0187,0,2094,0,21.3,0,4,9.5708
47,8,0,31.512,8.4421,1072,55.97,0.083029,752,79.787,0,29.402,220.5,0,-10,0.015686,385,7,8,0,100,0,107.37,0.07,1023,3.0187,0,2087,0,21.3,0,4,9.5948
47,9,0,32.087,8.1662,1072,55.97,0.083029,752,79.787,0,29.402,220.5,0,-10,0.015686,385,7,8,0,100,0,107.33,0,767,3.0187,0,2089,0,23.9,0,4,9.624
47,10,0,32.668,20.321,1072,55.97,0.083029,740,81.081,0,29.508,220.81,0,-12,0.015875,384,7,8,0,100,0,107.39,0,1023,3.0187,0,2091,0,24.7,0,4,9.6539
47,11,0,33.339,4.2337,1072,55.97,0.083029,740,81.081,0,29.508,220.81,0,-12,0.015875,384,7,8,0,100,0,107.51,0,255,3.0187,0,2092,0,23,0,4,9.6702
47,12,0,34.047,12.055,804,74.627,0.083029,740,81.081,0,29.508,220.81,0,-12,0.015875,384,7,8,0,100,0,107.58,-0.07,511,3.0187,0,2098,0,15.8,0,4,9.7207
47,13,0,34.63,12.066,804,74.627,0.083029,740,81.081,0,29.508,220.81,0,-12,0.015875,384,7,8,0,100,0,107.57,0,511,3.0187,0,2088,0,15.4,0,4,9.7416
