TrialID,ObsNum,IsAlert,P1,P2,P3,P4,P5,P6,P7,P8,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11
33,0,0,32.502,6.9085,1152,52.083,0.10249,680,88.235,0,31.635,126.75,0,16,0.01682,363,1,1,1,76,0,108.36,0.175,240,5.9938,0,2127,0,19.1,0,4,16.459
33,1,0,32.578,13.939,1152,52.083,0.10249,680,88.235,0,31.635,126.75,0,16,0.01682,363,1,1,1,76,0,108.33,0.175,240,5.9938,0,2129,0,19.1,0,4,16.445
33,2,0,32.71,12.746,1152,52.083,0.10249,680,88.235,0,31.635,126.75,0,8,0.016631,364,1,1,1,77,0,108.22,0.28,240,7.4813,0,2132,0,19.1,0,4,16.431
33,3,0,32.799,8.1841,1152,52.083,0.10249,680,88.235,0,31.635,126.75,0,8,0.016631,364,1,1,1,77,0,108.33,0.175,752,7.4813,0,2134,0,18.6,0,4,16.442
33,4,0,32.85,10.666,700,85.714,0.12454,680,88.235,0,31.635,126.75,0,8,0.016631,364,1,1,1,77,0,108.37,0.455,752,7.4813,0,2131,0,11.9,0,4,16.453
33,5,0,32.842,11.946,700,85.714,0.12454,680,88.235,0,31.635,126.75,0,8,0.016631,364,1,1,1,77,0,108.37,0.455,752,7.4813,0,2131,0,11.9,0,4,16.455
33,6,0,32.825,19.286,540,111.11,0.086921,684,87.719,0,31.635,126.75,0,8,0.016631,364,1,1,1,77,0,108.29,0.665,240,7.4813,0,2106,0,9.7,0,4,16.45
33,7,0,32.774,7.5235,540,111.11,0.086921,684,87.719,0,31.635,126.75,0,8,0.016631,364,1,1,1,77,0,108.29,0.665,240,7.4813,0,2106,0,9.7,0,4,16.438
33,8,0,32.603,15.061,540,111.11,0.086921,684,87.719,0,31.635,126.75,0,10,0.016505,365,1,1,1,77,0,108.19,0.665,496,7.4813,0,2116,0,7.1,0,4,16.423
33,9,0,32.539,10.774,540,111.11,0.086921,684,87.719,0,31.635,126.75,0,10,0.016505,365,1,1,1,77,0,108.19,0.665,496,7.4813,0,2116,0,7.1,0,4,16.408
33,10,0,32.531,8.4813,860,69.767,0.090813,684,87.719,0,31.635,126.75,0,10,0.016505,365,1,1,1,77,0,107.96,0.56,496,7.4813,0,2110,0,2.8,0,4,16.407
33,11,0,32.533,11.179,860,69.767,0.090813,684,87.719,0,31.635,126.75,0,10,0.016505,365,1,1,1,77,0,107.96,0.56,496,7.4813,0,2110,0,2.8,0,4,16.373
33,12,0,32.535,11.653,860,69.767,0.090813,684,87.719,0,31.635,126.75,0,-8,0.016379,365,1,1,1,77,0,108.01,0.455,752,5.9938,0,2090,0,2.3,0,4,16.371
33,13,0,32.49,18.927,860,69.767,0.090813,684,87.719,0,31.635,126.75,0,-8,0.016379,365,1,1,1,77,0,108.01,0.455,752,5.9938,0,2090,0,2.3,0,4,16.392
33,14,0,32.495,8.8035,532,112.78,0.094705,688,87.209,0,31.635,126.75,0,-8,0.016379,365,1,1,1,77,0,107.77,0.07,496,5.9938,0,2096,0,2.3,0,4,16.36
33,15,0,32.452,17.023,532,112.78,0.094705,688,87.209,0,31.635,126.75,0,-8,0.016379,365,1,1,1,77,0,107.77,0.07,496,5.9938,0,2096,0,2.3,0,4,16.357
33,16,0,32.488,9.4177,532,112.78,0.094705,688,87.209,0,31.635,126.75,0,-8,0.016379,365,1,1,1,77,0,107.62,0.07,496,5.9938,0,2100,0,2.3,0,4,16.36
33,17,0,32.537,10.198,532,112.78,0.094705,688,87.209,0,31.635,126.75,0,-8,0.016379,365,1,1,1,77,0,107.62,0.07,496,5.9938,0,2100,0,2.3,0,4,16.378
33,18,0,32.511,12.344,532,112.78,0.094705,688,87.209,0,31.635,126.75,0,-10,0.016127,364,1,1,1,77,0,107.47,0.07,240,5.9938,0,2088,0,2.3,0,4,16.368
33,19,0,32.435,12.043,532,112.78,0.094705,688,87.209,0,31.635,126.75,0,-10,0.016127,364,1,1,1,77,0,107.47,0.07,240,5.9938,0,2088,0,2.3,0,4,16.366
33,20,0,32.408,18.977,608,98.684,0.094705,688,87.209,0,31.635,126.75,0,-10,0.016127,364,1,1,1,77,0,107.51,0.175,240,5.9938,0,2086,0,2.8,0,4,16.364
33,21,0,32.411,9.3507,608,98.684,0.094705,688,87.209,0,31.635,126.75,0,-10,0.016127,364,1,1,1,77,0,107.51,0.175,240,5.9938,0,2086,0,2.8,0,4,16.339
33,22,0,32.366,17.547,608,98.684,0.094705,688,87.209,0,30.904,123.95,0,4,0.01619,364,1,1,1,77,0,107.16,0.175,240,5.9938,0,2088,0,2.8,0,4,16.362
33,23,0,32.38,7.3528,608,98.684,0.094705,688,87.209,0,30.904,123.95,0,4,0.01619,364,1,1,1,77,0,107.16,0.175,240,5.9938,0,2088,0,2.8,0,4,16.346
33,24,0,32.334,9.3266,608,98.684,0.094705,688,87.209,0,30.904,123.95,0,4,0.01619,364,1,1,1,77,0,107.08,0.28,240,5.9938,0,2098,0,4.5,0,4,16.34
33,25,0,32.312,11.918,608,98.684,0.094705,688,87.209,0,30.904,123.95,0,4,0.01619,364,1,1,1,77,0,107.08,0.28,240,5.9938,0,2098,0,4.5,0,4,16.34
33,26,0,32.346,10.012,608,98.684,0.094705,688,87.209,0,30.904,123.95,0,4,0.01619,364,1,1,1,77,0,107.16,0.07,240,5.9938,0,2097,0,7.6,0,4,16.34
33,27,0,32.338,18.318,608,98.684,0.094705,688,87.209,0,30.904,123.95,0,4,0.01619,364,1,1,1,77,0,107.16,0.07,240,5.9938,0,2097,0,7.6,0,4,16.336
33,28,0,32.373,11.396,784,76.531,0.12454,668,89.82,0,30.904,123.95,0,20,0.016379,367,1,1,1,78,0,107.04,0.175,240,5.9938,0,2093,0,8.9,0,4,16.351
33,29,0,32.367,16.075,784,76.531,0.12454,668,89.82,0,30.904,123.95,0,20,0.016379,367,1,1,1,78,0,107.04,0.175,240,5.9938,0,2093,0,8.9,0,4,16.329
33,30,0,32.431,7.6713,784,76.531,0.12454,668,89.82,0,30.625,123.48,0,20,0.016379,367,1,1,1,78,0,106.9,0.56,240,5.9938,0,2099,0,9.3,0,4,16.34
33,31,0,32.444,10.415,784,76.531,0.12454,668,89.82,0,30.625,123.48,0,20,0.016379,367,1,1,1,78,0,106.9,0.56,240,5.9938,0,2099,0,9.3,0,4,16.312
33,32,0,32.538,12.234,784,76.531,0.12454,668,89.82,0,30.625,123.48,0,12,0.016505,371,1,1,1,78,0,107,0.175,240,5.9938,0,2127,0,9.7,0,4,16.316
33,33,0,32.634,19.856,784,76.531,0.12454,668,89.82,0,30.625,123.48,0,12,0.016505,371,1,1,1,78,0,107,0.175,240,5.9938,0,2127,0,9.7,0,4,16.341
33,34,0,32.767,8.0744,784,76.531,0.12454,656,91.463,0,30.625,123.48,0,12,0.016505,371,1,1,1,78,0,106.98,0.455,240,5.9938,0,2118,0,9.7,0,4,16.329
33,35,0,32.956,15.657,784,76.531,0.12454,656,91.463,0,30.625,123.48,0,12,0.016505,371,1,1,1,78,0,106.98,0.455,240,5.9938,0,2118,0,9.7,0,4,16.342
33,36,0,33.324,10.751,784,76.531,0.12454,656,91.463,0,30.625,123.48,0,12,0.016505,371,1,1,1,78,0,106.97,0.455,240,5.9938,0,2115,0,9.7,0,4,16.38
33,37,0,33.758,8.8603,784,76.531,0.12454,656,91.463,0,30.625,123.48,0,12,0.016505,371,1,1,1,78,0,106.9,0.56,1008,7.4813,0,2114,0,9.7,0,4,16.371
33,38,0,34.108,12.178,884,67.873,0.12973,656,91.463,0,30.625,123.48,0,12,0.016505,371,1,1,1,78,0,106.95,0.56,752,7.4813,0,2107,0,9.7,0,4,16.395
33,39,0,34.496,10.098,884,67.873,0.12973,656,91.463,0,30.625,123.48,0,12,0.016505,371,1,1,1,78,0,107.01,0.56,1008,7.4813,0,2111,0,9.7,0,4,16.412
33,40,0,34.883,18.04,884,67.873,0.12973,652,92.025,0,30.332,121.34,0,-4,0.016379,370,1,1,1,78,0,106.95,0.56,240,5.9938,0,2108,0,9.7,0,4,16.46
33,41,0,35.292,10.62,884,67.873,0.12973,652,92.025,0,30.332,121.34,0,-4,0.016379,370,1,1,1,78,0,106.81,0.28,1008,5.9938,0,2108,0,9.7,0,4,16.506
33,42,0,35.65,16.207,884,67.873,0.12973,652,92.025,0,30.332,121.34,0,-4,0.016379,370,1,1,1,78,0,106.83,0.28,496,4.5062,0,2110,0,9.7,0,4,16.53
