time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;-235;108;-235;108;-161.433;76.1127;-476;224.333;258.375;2.71362;-161.433;76.1127;171.643;2.67111;-476;224.333;505.711;2.71392;
2;-240;114;-210;108;-161.111;75.6234;-475;222.667;265.436;2.70088;-149.511;74.5733;160.369;2.64597;-464.667;220;493.602;2.71239;
3;-238;114;-164;110;-160.709;74.8973;-473.667;220.333;263.628;2.69764;-128.92;74.2804;142.436;2.57897;-441;220.667;472.475;2.69026;
4;-237;109;-61;111;-157.763;74.6456;-464.667;220;260.61;2.71332;-99.1864;74.3946;118.426;2.44382;-381.333;219.667;419.101;2.63027;
5;-234;107;7;113;-149.511;74.5733;-441;220.667;257.051;2.71555;-64.0919;74.6565;94.482;2.20065;-299.667;219.333;349.972;2.51667;
6;-210;108;47;110;-128.92;74.2804;-381.333;219.667;235.858;2.66962;-27.3516;74.6451;78.6483;1.81364;-205;219.667;278.999;2.31585;
7;-164;110;74;107;-99.1864;74.3946;-299.667;219.333;197.108;2.55422;6.08674;74.4946;77.5624;1.3824;-102.333;219.667;222.574;1.96993;
8;-61;111;88;108;-64.0919;74.6565;-205;219.667;126.019;2.07673;32.8705;74.2442;86.4484;1.07259;-3;219.667;205.48;1.50829;
9;7;113;103;108;-27.3516;74.6451;-102.333;219.667;112.445;1.50915;49.6244;73.861;95.2898;0.915573;83.6667;219.333;227.644;1.11843;
10;47;110;-235;108;6.08674;74.4946;-3;219.667;118.886;1.16502;64.3594;73.8609;104.921;0.803985;138.333;218.333;255.501;0.923036;
11;74;107;-210;108;32.8705;74.2442;83.6667;219.333;129.424;0.962822;31.7597;74.4791;86.1308;1.08522;169.667;217.333;274.804;0.829781;
12;88;108;-164;110;49.6244;73.861;138.333;218.333;138.672;0.883993;-10.7023;75.0059;76.7347;1.60029;187;217.667;287.025;0.785997;
13;96;109;-61;111;59.2182;73.6455;169.667;217.333;144.624;0.845594;-55.8938;75.6223;90.7192;2.12127;87;219.333;229.12;1.10534;
14;103;108;7;113;64.3594;73.8609;187;217.667;148.636;0.805877;-98.3387;75.5718;118.542;2.43162;-25;221;206.616;1.61516;
15;101;110;47;110;66.4905;74.4205;194.667;219.333;148.721;0.824892;-133.77;75.1393;147.008;2.59163;-138.667;223;241.915;2.10336;
16;99;111;74;107;31.7597;74.4791;87;219.333;148.114;0.839392;-157.763;74.6456;167.707;2.66899;-251.333;222.667;314.254;2.41793;
17;97;112;88;108;-10.7023;75.0059;-25;221;147.538;0.854009;-128.92;74.2804;142.436;2.57897;-362.333;221.333;403.49;2.60362;
18;-235;108;103;108;-55.8938;75.6223;-138.667;223;258.375;2.71362;-99.1864;74.3946;118.426;2.44382;-464.667;220;493.602;2.71239;
19;-240;114;69;112;-98.3387;75.5718;-251.333;222.667;265.436;2.70088;-64.0919;74.6565;94.482;2.20065;-441;220.667;472.475;2.69026;
20;-238;114;68;85;-133.77;75.1393;-362.333;221.333;263.628;2.69764;-27.3516;74.6451;78.6483;1.81364;-381.333;219.667;419.101;2.63027;
21;-237;109;69;27;-157.763;74.6456;-464.667;220;260.61;2.71332;6.08674;74.4946;77.5624;1.3824;-299.667;219.333;349.972;2.51667;
22;-234;107;67;-12;-149.511;74.5733;-441;220.667;257.051;2.71555;32.8705;74.2442;86.4484;1.07259;-205;219.667;278.999;2.31585;
