time;row_1;row_2;row_3;row_4;
     1;   -1.8103;   -0.6186;    1.6758;    0.1060;
     2;   -1.8105;   -0.6064;    1.6575;    0.0954;
     3;   -1.8255;   -0.5913;    1.6386;    0.1132;
     4;   -1.8370;   -0.6048;    1.6435;    0.1165;
     5;   -1.8391;   -0.5878;    1.6486;    0.1140;
     6;   -1.8532;   -0.5822;    1.6414;    0.1208;
     7;   -1.8422;   -0.5813;    1.6560;    0.1141;
     8;   -1.8290;   -0.5642;    1.6414;    0.0949;
     9;   -1.8346;   -0.5748;    1.6572;    0.0799;
    10;   -1.8316;   -0.5688;    1.6617;    0.0842;
    11;   -1.8145;   -0.5562;    1.6492;    0.0744;
    12;   -1.7955;   -0.5599;    1.6417;    0.0740;
    13;   -1.7899;   -0.5563;    1.6365;    0.0900;
    14;   -1.7929;   -0.5364;    1.6267;    0.0770;
    15;   -1.7936;   -0.5548;    1.6343;    0.0947;
    16;   -1.7995;   -0.5642;    1.6521;    0.0840;
    17;   -1.8053;   -0.5780;    1.6672;    0.0680;
    18;   -1.8115;   -0.5734;    1.6689;    0.0588;
    19;   -1.8272;   -0.5700;    1.6496;    0.0639;
    20;   -1.8238;   -0.5751;    1.6322;    0.0830;
    21;   -1.8282;   -0.5835;    1.6231;    0.0968;
    22;   -1.8148;   -0.5828;    1.6139;    0.0949;
    23;   -1.8091;   -0.5668;    1.6096;    0.1091;
    24;   -1.7988;   -0.5779;    1.6094;    0.1008;
    25;   -1.7825;   -0.5920;    1.5926;    0.0903;
    26;   -1.7799;   -0.5753;    1.5846;    0.1050;
    27;   -1.7754;   -0.5934;    1.6033;    0.0883;
    28;   -1.7949;   -0.5894;    1.6093;    0.0979;
    29;   -1.8036;   -0.6018;    1.6241;    0.1069;
    30;   -1.8118;   -0.6045;    1.6192;    0.0882;
    31;   -1.8291;   -0.6131;    1.6279;    0.0821;
    32;   -1.8357;   -0.5977;    1.6096;    0.0733;
    33;   -1.8459;   -0.5941;    1.6127;    0.0863;
    34;   -1.8644;   -0.6069;    1.6259;    0.0958;
    35;   -1.8622;   -0.6170;    1.6126;    0.1113;
    36;   -1.8471;   -0.6194;    1.5999;    0.1218;
    37;   -1.8423;   -0.6344;    1.6137;    0.1398;
    38;   -1.8449;   -0.6393;    1.6202;    0.1226;
    39;   -1.8501;   -0.6303;    1.6038;    0.1201;
    40;   -1.8317;   -0.6323;    1.5902;    0.1176;
    41;   -2.5211;   -1.0108;   -1.2758;   -0.5528;
    42;   -1.3333;   -0.9669;   -0.7122;   -0.2493;
    43;   -0.6305;   -0.8816;   -0.2344;   -0.1510;
    44;   -0.1252;   -0.7588;    0.1575;   -0.0996;
    45;    0.2451;   -0.6040;    0.4638;   -0.0650;
    46;    0.5021;   -0.4225;    0.6825;   -0.0387;
    47;    0.6574;   -0.2234;    0.8138;   -0.0170;
    48;    0.7203;   -0.0153;    0.8578;    0.0032;
    49;    0.7012;    0.1924;    0.8140;    0.0232;
    50;    0.6146;    0.3915;    0.6822;    0.0450;
    51;    0.4769;    0.5722;    0.4633;    0.0709;
    52;    0.3062;    0.7272;    0.1570;    0.1055;
    53;    0.1236;    0.8505;   -0.2359;    0.1571;
    54;   -0.0526;    0.9356;   -0.7138;    0.2558;
    55;   -0.2024;    0.9788;   -1.2769;    0.5585;
    56;   -1.8546;   -0.6330;    1.5413;    0.0930;
    57;   -1.8734;   -0.6226;    1.5607;    0.1028;
    58;   -1.8881;   -0.6053;    1.5806;    0.0939;
    59;   -1.9032;   -0.6110;    1.5985;    0.1137;
    60;   -1.9208;   -0.5979;    1.6112;    0.0981;
    61;   -1.9023;   -0.6099;    1.6296;    0.0802;
    62;   -1.9003;   -0.6117;    1.6254;    0.0735;
    63;   -1.9099;   -0.6215;    1.6057;    0.0556;
    64;   -1.9129;   -0.6183;    1.6048;    0.0426;
    65;   -1.9165;   -0.6255;    1.6136;    0.0547;
    66;   -1.9235;   -0.6249;    1.6208;    0.0417;
    67;   -1.9405;   -0.6228;    1.6256;    0.0379;
    68;   -1.9255;   -0.6326;    1.6408;    0.0298;
    69;   -1.9129;   -0.6252;    1.6318;    0.0448;
    70;   -1.9154;   -0.6447;    1.6365;    0.0499;
    71;   -1.9343;   -0.6260;    1.6322;    0.0682;
    72;   -1.9337;   -0.6153;    1.6229;    0.0540;
    73;   -1.9448;   -0.6278;    1.6038;    0.0457;
    74;   -1.9372;   -0.6339;    1.6119;    0.0297;
    75;   -1.9342;   -0.6178;    1.6094;    0.0384;
    76;   -1.9259;   -0.6217;    1.6056;    0.0416;
    77;   -1.9240;   -0.6193;    1.6054;    0.0311;
    78;   -1.9166;   -0.6009;    1.6050;    0.0114;
    79;   -1.9111;   -0.5948;    1.5935;   -0.0027;
    80;   -1.9182;   -0.5953;    1.5935;    0.0085;
    81;   -1.9097;   -0.5857;    1.6097;   -0.0043;
    82;   -1.9242;   -0.5851;    1.6103;   -0.0185;
    83;   -1.9194;   -0.5691;    1.6206;   -0.0334;
    84;   -1.9138;   -0.5646;    1.6388;   -0.0309;
    85;   -1.9294;   -0.5666;    1.6287;   -0.0229;
