time;row_1;row_2;row_3;row_4;
     1;   -1.8371;   -1.2761;    1.6723;   -0.5060;
     2;   -1.8340;   -1.2921;    1.6686;   -0.4941;
     3;   -1.8519;   -1.2815;    1.6885;   -0.4913;
     4;   -1.8346;   -1.2872;    1.7028;   -0.4970;
     5;   -1.8227;   -1.2897;    1.7190;   -0.4904;
     6;   -1.8069;   -1.2843;    1.7210;   -0.4771;
     7;   -1.8110;   -1.2680;    1.7223;   -0.4737;
     8;   -1.8208;   -1.2536;    1.7358;   -0.4764;
     9;   -1.8334;   -1.2708;    1.7247;   -0.4638;
    10;   -1.8418;   -1.2730;    1.7092;   -0.4508;
    11;   -1.8563;   -1.2550;    1.6908;   -0.4566;
    12;   -1.8461;   -1.2483;    1.6861;   -0.4726;
    13;   -1.8360;   -1.2498;    1.6846;   -0.4835;
    14;   -1.8308;   -1.2564;    1.6834;   -0.4839;
    15;   -1.8408;   -1.2581;    1.6640;   -0.4754;
    16;   -1.8243;   -1.2390;    1.6444;   -0.4682;
    17;   -1.8350;   -1.2415;    1.6350;   -0.4685;
    18;   -1.8157;   -1.2432;    1.6430;   -0.4677;
    19;   -1.8078;   -1.2618;    1.6492;   -0.4637;
    20;   -1.8256;   -1.2758;    1.6397;   -0.4559;
    21;   -1.8189;   -1.2624;    1.6222;   -0.4559;
    22;   -1.8220;   -1.2588;    1.6058;   -0.4739;
    23;   -1.8135;   -1.2544;    1.5897;   -0.4818;
    24;   -1.7981;   -1.2678;    1.5832;   -0.4653;
    25;   -1.7822;   -1.2826;    1.5667;   -0.4717;
    26;   -1.7650;   -1.2885;    1.5627;   -0.4832;
    27;   -1.7788;   -1.3063;    1.5628;   -0.5012;
    28;   -1.7943;   -1.3127;    1.5573;   -0.4993;
    29;   -1.7852;   -1.3103;    1.5491;   -0.4794;
    30;   -1.7653;   -1.3205;    1.5402;   -0.4963;
    31;   -1.7823;   -1.3234;    1.5527;   -0.5071;
    32;   -1.7633;   -1.3041;    1.5515;   -0.5013;
    33;   -1.7492;   -1.2984;    1.5682;   -0.5010;
    34;   -2.5770;   -1.0276;   -1.2953;   -0.5893;
    35;   -1.4135;   -0.9890;   -0.7619;   -0.2804;
    36;   -0.7235;   -0.9139;   -0.3038;   -0.1786;
    37;   -0.2217;   -0.8054;    0.0788;   -0.1246;
    38;    0.1547;   -0.6671;    0.3855;   -0.0897;
    39;    0.4272;   -0.5039;    0.6165;   -0.0632;
    40;    0.6075;   -0.3230;    0.7704;   -0.0415;
    41;    0.7029;   -0.1307;    0.8479;   -0.0225;
    42;    0.7219;    0.0654;    0.8478;   -0.0036;
    43;    0.6741;    0.2578;    0.7705;    0.0161;
    44;    0.5724;    0.4391;    0.6166;    0.0379;
    45;    0.4318;    0.6016;    0.3863;    0.0637;
    46;    0.2669;    0.7407;    0.0788;    0.0986;
    47;    0.0952;    0.8499;   -0.3042;    0.1523;
    48;   -0.0678;    0.9245;   -0.7626;    0.2542;
    49;   -0.2061;    0.9630;   -1.2951;    0.5635;
    50;   -1.8169;   -1.2908;    1.5659;   -0.5299;
    51;   -1.8032;   -1.3060;    1.5523;   -0.5136;
    52;   -1.8046;   -1.3107;    1.5450;   -0.5107;
    53;   -1.7874;   -1.3030;    1.5585;   -0.5292;
    54;   -1.7931;   -1.3014;    1.5604;   -0.5483;
    55;   -1.7983;   -1.2861;    1.5453;   -0.5382;
    56;   -1.7927;   -1.2722;    1.5456;   -0.5340;
