time;row_1;row_2;row_3;row_4;
     1;   -1.4079;   -1.9920;    1.0939;   -0.2561;
     2;   -1.4073;   -1.9985;    1.0882;   -0.2570;
     3;   -1.4158;   -1.9908;    1.0867;   -0.2433;
     4;   -1.4307;   -1.9952;    1.1025;   -0.2408;
     5;   -1.4123;   -1.9871;    1.1033;   -0.2590;
     6;   -1.4133;   -1.9905;    1.0959;   -0.2762;
     7;   -1.4031;   -1.9757;    1.0789;   -0.2601;
     8;   -1.4084;   -1.9754;    1.0805;   -0.2773;
     9;   -1.4088;   -1.9862;    1.0942;   -0.2586;
    10;   -1.4031;   -1.9670;    1.1027;   -0.2568;
    11;   -1.4003;   -1.9536;    1.1190;   -0.2577;
    12;   -1.4023;   -1.9354;    1.1009;   -0.2659;
    13;   -1.4120;   -1.9375;    1.1083;   -0.2484;
    14;   -1.4173;   -1.9233;    1.1202;   -0.2680;
    15;   -1.4050;   -1.9304;    1.1073;   -0.2751;
    16;   -1.3970;   -1.9150;    1.0922;   -0.2894;
    17;   -1.3873;   -1.9157;    1.0900;   -0.2983;
    18;   -1.3897;   -1.9327;    1.0762;   -0.2862;
    19;   -1.3749;   -1.9498;    1.0878;   -0.2685;
    20;   -1.3857;   -1.9346;    1.0841;   -0.2660;
    21;   -1.3963;   -1.9531;    1.0915;   -0.2621;
    22;   -1.3977;   -1.9492;    1.0961;   -0.2543;
    23;   -1.3805;   -1.9651;    1.0788;   -0.2730;
    24;   -1.3976;   -1.9604;    1.0620;   -0.2882;
    25;   -1.4138;   -1.9771;    1.0427;   -0.2692;
    26;   -1.4298;   -1.9679;    1.0447;   -0.2510;
    27;   -1.4447;   -1.9652;    1.0452;   -0.2490;
    28;   -1.4362;   -1.9528;    1.0582;   -0.2680;
    29;   -1.4345;   -1.9415;    1.0772;   -0.2841;
    30;   -1.4146;   -1.9597;    1.0939;   -0.2717;
    31;   -1.4001;   -1.9619;    1.1020;   -0.2837;
    32;   -1.4116;   -1.9610;    1.0896;   -0.2726;
    33;   -1.4224;   -1.9530;    1.0984;   -0.2614;
    34;   -1.4408;   -1.9700;    1.0828;   -0.2519;
    35;   -1.4360;   -1.9644;    1.0851;   -0.2382;
    36;   -1.4330;   -1.9815;    1.1041;   -0.2573;
    37;   -1.4276;   -1.9889;    1.1131;   -0.2562;
    38;   -1.4248;   -1.9943;    1.1131;   -0.2485;
    39;   -1.4431;   -1.9843;    1.1141;   -0.2299;
    40;   -1.4414;   -1.9772;    1.1003;   -0.2220;
    41;   -1.4256;   -1.9779;    1.1029;   -0.2079;
    42;   -1.4206;   -1.9774;    1.1033;   -0.2128;
    43;   -1.4284;   -1.9680;    1.0947;   -0.2255;
    44;   -1.4150;   -1.9541;    1.0847;   -0.2113;
    45;   -1.4224;   -1.9475;    1.0861;   -0.2300;
    46;   -1.4368;   -1.9282;    1.0886;   -0.2417;
    47;   -1.4200;   -1.9428;    1.0737;   -0.2364;
    48;   -1.4120;   -1.9321;    1.0694;   -0.2262;
    49;   -1.3954;   -1.9163;    1.0873;   -0.2231;
    50;   -1.3830;   -1.9078;    1.1046;   -0.2113;
    51;   -1.4000;   -1.8918;    1.1087;   -0.2190;
    52;   -1.3888;   -1.8830;    1.1062;   -0.2135;
    53;   -1.4061;   -1.8659;    1.1120;   -0.2136;
    54;   -1.4159;   -1.8856;    1.1130;   -0.2004;
    55;   -1.4301;   -1.8866;    1.1155;   -0.2201;
    56;   -1.4134;   -1.8737;    1.1014;   -0.2290;
    57;   -1.4220;   -1.8922;    1.0839;   -0.2417;
    58;   -1.4175;   -1.8981;    1.1001;   -0.2223;
    59;   -1.4316;   -1.9034;    1.1106;   -0.2266;
    60;   -1.4224;   -1.8946;    1.1059;   -0.2459;
    61;   -1.4043;   -1.9144;    1.0964;   -0.2389;
    62;   -2.5108;   -1.0421;   -1.2879;   -0.5618;
    63;   -1.3223;   -0.9986;   -0.7247;   -0.2581;
    64;   -0.6199;   -0.9135;   -0.2461;   -0.1596;
    65;   -0.1145;   -0.7907;    0.1465;   -0.1080;
    66;    0.2560;   -0.6353;    0.4527;   -0.0739;
    67;    0.5133;   -0.4546;    0.6712;   -0.0483;
    68;    0.6688;   -0.2555;    0.8022;   -0.0260;
    69;    0.7319;   -0.0480;    0.8464;   -0.0061;
    70;    0.7131;    0.1598;    0.8023;    0.0145;
    71;    0.6261;    0.3582;    0.6708;    0.0361;
    72;    0.4886;    0.5395;    0.4514;    0.0622;
    73;    0.3180;    0.6953;    0.1450;    0.0969;
    74;    0.1348;    0.8178;   -0.2471;    0.1488;
    75;   -0.0409;    0.9029;   -0.7256;    0.2476;
    76;   -0.1910;    0.9468;   -1.2887;    0.5505;
    77;   -1.4047;   -1.9052;    1.0667;   -0.2163;
    78;   -1.4113;   -1.9087;    1.0830;   -0.2161;
    79;   -1.4266;   -1.9203;    1.0755;   -0.2292;
    80;   -1.4139;   -1.9043;    1.0661;   -0.2407;
    81;   -1.4111;   -1.9072;    1.0701;   -0.2410;
    82;   -1.4230;   -1.9106;    1.0585;   -0.2384;
    83;   -1.4072;   -1.9049;    1.0550;   -0.2459;
    84;   -1.4051;   -1.8952;    1.0459;   -0.2302;
    85;   -1.4003;   -1.9042;    1.0418;   -0.2461;
    86;   -1.3877;   -1.9142;    1.0259;   -0.2439;
    87;   -1.3936;   -1.9022;    1.0295;   -0.2578;
    88;   -1.4114;   -1.9125;    1.0491;   -0.2765;
    89;   -1.4057;   -1.9035;    1.0354;   -0.2671;
    90;   -1.4184;   -1.8838;    1.0246;   -0.2648;
    91;   -1.4132;   -1.8717;    1.0339;   -0.2587;
    92;   -1.4073;   -1.8904;    1.0394;   -0.2388;
    93;   -1.4114;   -1.8945;    1.0340;   -0.2413;
    94;   -1.4215;   -1.8948;    1.0540;   -0.2374;
    95;   -1.4285;   -1.8830;    1.0554;   -0.2469;
    96;   -1.4165;   -1.8668;    1.0637;   -0.2665;
    97;   -1.4332;   -1.8706;    1.0505;   -0.2558;
    98;   -1.4483;   -1.8690;    1.0621;   -0.2448;
    99;   -1.4638;   -1.8659;    1.0768;   -0.2281;
   100;   -1.4819;   -1.8751;    1.0638;   -0.2279;
