time;row_1;row_2;row_3;row_4;
     1;   -1.4394;   -1.0207;    1.1852;    0.0171;
     2;   -1.4404;   -1.0238;    1.1962;   -0.0023;
     3;   -1.4595;   -1.0084;    1.1902;   -0.0022;
     4;   -1.4606;   -0.9903;    1.1894;    0.0010;
     5;   -1.4702;   -1.0045;    1.1732;   -0.0018;
     6;   -1.4813;   -1.0057;    1.1543;   -0.0124;
     7;   -1.4768;   -1.0092;    1.1704;   -0.0006;
     8;   -1.4854;   -0.9987;    1.1638;   -0.0029;
     9;   -1.4924;   -1.0149;    1.1710;    0.0058;
    10;   -1.4763;   -1.0171;    1.1798;   -0.0011;
    11;   -1.4564;   -1.0352;    1.1875;   -0.0189;
    12;   -1.4463;   -1.0220;    1.1732;   -0.0151;
    13;   -1.4397;   -1.0060;    1.1623;   -0.0036;
    14;   -1.4214;   -0.9917;    1.1503;   -0.0048;
    15;   -1.4395;   -0.9972;    1.1675;    0.0039;
    16;   -1.4272;   -1.0150;    1.1594;   -0.0038;
    17;   -1.4129;   -1.0073;    1.1706;    0.0044;
    18;   -1.4122;   -0.9967;    1.1645;   -0.0084;
    19;   -1.4006;   -1.0025;    1.1774;   -0.0204;
    20;   -1.4138;   -1.0132;    1.1758;   -0.0069;
    21;   -1.4111;   -1.0060;    1.1677;   -0.0017;
    22;   -1.4154;   -0.9968;    1.1830;   -0.0061;
    23;   -1.4018;   -1.0104;    1.1933;   -0.0028;
    24;   -1.4186;   -1.0175;    1.1912;   -0.0127;
    25;   -1.4234;   -1.0329;    1.1915;   -0.0035;
    26;   -1.4203;   -1.0294;    1.1944;   -0.0189;
    27;   -1.4105;   -1.0355;    1.1838;   -0.0219;
    28;   -1.4121;   -1.0418;    1.1750;   -0.0244;
    29;   -1.4291;   -1.0429;    1.1579;   -0.0145;
    30;   -1.4479;   -1.0443;    1.1701;    0.0026;
    31;   -1.4586;   -1.0257;    1.1824;   -0.0139;
    32;   -1.4391;   -1.0086;    1.1806;    0.0040;
    33;   -1.4447;   -0.9935;    1.1962;    0.0152;
    34;   -1.4436;   -1.0033;    1.1872;    0.0229;
    35;   -1.4455;   -0.9937;    1.2037;    0.0233;
    36;   -1.4531;   -0.9933;    1.2071;    0.0394;
    37;   -1.4474;   -1.0085;    1.2243;    0.0224;
    38;   -1.4612;   -1.0170;    1.2309;    0.0119;
    39;   -1.4567;   -1.0250;    1.2324;   -0.0070;
    40;   -1.4705;   -1.0183;    1.2302;    0.0009;
    41;   -1.4599;   -1.0122;    1.2265;   -0.0146;
    42;   -1.4477;   -1.0157;    1.2130;   -0.0141;
    43;   -1.4369;   -1.0223;    1.2070;   -0.0179;
    44;   -1.4338;   -1.0107;    1.2175;    0.0019;
    45;   -1.4194;   -1.0136;    1.2192;   -0.0041;
    46;   -1.4335;   -1.0030;    1.2125;   -0.0060;
    47;   -1.4298;   -0.9961;    1.2325;    0.0108;
    48;   -1.4374;   -0.9859;    1.2275;    0.0116;
    49;   -1.4333;   -1.0054;    1.2126;    0.0122;
    50;   -1.4441;   -1.0228;    1.1951;    0.0152;
    51;   -1.4322;   -1.0420;    1.2137;    0.0148;
    52;   -1.4336;   -1.0279;    1.2186;    0.0268;
    53;   -1.4364;   -1.0302;    1.2189;    0.0171;
    54;   -1.4331;   -1.0139;    1.2074;    0.0276;
    55;   -1.4372;   -1.0290;    1.1878;    0.0248;
    56;   -1.4340;   -1.0223;    1.2023;    0.0155;
    57;   -1.4502;   -1.0265;    1.2200;    0.0150;
    58;   -1.4375;   -1.0282;    1.2212;    0.0184;
    59;   -1.4515;   -1.0138;    1.2097;    0.0377;
    60;   -1.4491;   -0.9979;    1.2168;    0.0368;
    61;   -1.4501;   -1.0113;    1.2017;    0.0461;
    62;   -1.4666;   -1.0101;    1.2093;    0.0422;
    63;   -1.4590;   -1.0266;    1.2090;    0.0407;
    64;   -2.5116;   -1.0206;   -1.2853;   -0.5544;
    65;   -1.3233;   -0.9775;   -0.7219;   -0.2510;
    66;   -0.6201;   -0.8926;   -0.2439;   -0.1522;
    67;   -0.1151;   -0.7702;    0.1489;   -0.1001;
    68;    0.2550;   -0.6147;    0.4547;   -0.0660;
    69;    0.5125;   -0.4337;    0.6732;   -0.0397;
    70;    0.6675;   -0.2352;    0.8042;   -0.0183;
    71;    0.7298;   -0.0271;    0.8477;    0.0015;
    72;    0.7105;    0.1811;    0.8037;    0.0216;
    73;    0.6240;    0.3800;    0.6723;    0.0431;
    74;    0.4859;    0.5610;    0.4530;    0.0694;
    75;    0.3158;    0.7160;    0.1468;    0.1035;
    76;    0.1326;    0.8387;   -0.2459;    0.1558;
    77;   -0.0437;    0.9242;   -0.7242;    0.2548;
    78;   -0.1939;    0.9675;   -1.2874;    0.5579;
    79;   -1.4973;   -1.0673;    1.1379;    0.0893;
    80;   -1.4792;   -1.0641;    1.1520;    0.1080;
    81;   -1.4613;   -1.0620;    1.1585;    0.1227;
    82;   -1.4720;   -1.0474;    1.1586;    0.1257;
    83;   -1.4739;   -1.0371;    1.1468;    0.1123;
    84;   -1.4678;   -1.0323;    1.1545;    0.0927;
    85;   -1.4607;   -1.0508;    1.1525;    0.1077;
    86;   -1.4733;   -1.0545;    1.1589;    0.0891;
    87;   -1.4895;   -1.0657;    1.1649;    0.0851;
    88;   -1.4985;   -1.0669;    1.1692;    0.0732;
    89;   -1.4902;   -1.0560;    1.1847;    0.0541;
    90;   -1.4851;   -1.0395;    1.1873;    0.0377;
    91;   -1.4706;   -1.0429;    1.1928;    0.0249;
    92;   -1.4633;   -1.0276;    1.1970;    0.0387;
    93;   -1.4773;   -1.0144;    1.2125;    0.0216;
    94;   -1.4664;   -1.0219;    1.1982;    0.0405;
    95;   -1.4501;   -1.0297;    1.1791;    0.0249;
    96;   -1.4417;   -1.0407;    1.1924;    0.0205;
    97;   -1.4372;   -1.0549;    1.2074;    0.0145;
    98;   -1.4363;   -1.0439;    1.2097;    0.0239;
    99;   -1.4230;   -1.0554;    1.2014;    0.0042;
   100;   -1.4290;   -1.0524;    1.2145;   -0.0155;
