time;row_1;row_2;row_3;row_4;
1;-119.8;-48.4;135.35;-2.41803;
2;-107.8;-19.8;108.265;-2.54295;
3;-96;11.6;83.0927;-2.77724;
4;-85.4;43.2;67.0676;3.11191;
5;-76.2;72.2;65.6175;2.64971;
6;-70;94.2;73.9898;2.34327;
7;-49.6;150.8;113.956;1.84848;
8;-30.8;201.2;160.473;1.64838;
9;-13.8;237.2;196.044;1.54752;
10;0.6;258.2;217.817;1.48363;
11;12;259;219.897;1.43228;
12;18;236.6;198.745;1.3868;
13;21.8;191.4;155.468;1.3095;
14;25;128;97.0198;1.10746;
15;26.4;55.4;46.9574;0.306999;
16;27.6;-22.4;78.4772;-0.945087;
17;27.6;-105.4;153.645;-1.267;
18;27.4;-123.8;171.238;-1.30027;
19;27.2;-171.6;217.632;-1.35988;
20;24.8;-252.2;296.567;-1.42474;
21;25.4;-330;373.78;-1.45345;
