time;row_1;row_2;row_3;row_4;
1;-331.6;-17.4;304.954;-2.57793;
2;-317.2;9.2;278.962;-2.63097;
3;-301.2;41;250.256;-2.71067;
4;-280.8;79;217.409;-2.83057;
5;-261.4;116.2;189.857;-2.98647;
6;-245.2;151.4;171.478;3.10737;
7;-211;219.4;155.801;2.64764;
8;-177;287.8;175.743;2.19826;
9;-144.8;354.2;220.408;1.89867;
10;-114.8;412.2;269.797;1.72327;
11;-87.2;456.8;311.554;1.61375;
12;-64;484.4;339.009;1.54182;
13;-42.6;489;344.883;1.48014;
14;-27.2;470.2;327.997;1.42817;
15;-14;431.8;292.451;1.36479;
16;-2;373.4;238.918;1.26546;
17;9.6;304;179.084;1.08623;
18;19.6;225.6;123.038;0.708568;
19;30.8;144.6;104.626;-0.00892067;
20;42.2;61.8;143.082;-0.625142;
21;54;-17.4;207.089;-0.905574;
22;64.6;-92.2;275.096;-1.04352;
23;74;-155.8;335.638;-1.11473;
24;75.4;-181.4;359.378;-1.14261;
25;79;-214.2;390.849;-1.16908;
26;85.4;-239.8;416.933;-1.17896;
27;94.2;-264.4;443.031;-1.1818;
