time;row_1;row_2;row_3;row_4;
1;2.8;243.6;255.109;1.5935;
2;4.8;218.4;229.875;1.58729;
3;3.4;193.6;205.109;1.59611;
4;-6.2;167.8;179.853;1.65313;
5;-19.6;149.4;163.295;1.74431;
6;-35.2;138.6;156.303;1.85477;
7;-49.6;98;123.952;2.05948;
8;-67.6;63.2;106.662;2.36646;
9;-82.6;29.2;99.8386;2.72232;
10;-93.2;-3.4;102.109;3.06274;
11;-99.4;-31.2;109.784;-2.96065;
12;-99;-54.6;115.924;-2.76013;
13;-90.8;-76.2;118.626;-2.56414;
14;-71.6;-91.2;113.101;-2.35891;
15;-44;-106.2;108.373;-2.07748;
16;-6;-120.4;109.929;-1.70392;
17;36.8;-133.6;125.371;-1.34385;
18;83.6;-145.2;153.353;-1.05971;
19;126.6;-151.8;183.374;-0.87168;
20;135.2;-158;193.671;-0.858294;
21;158;-164.4;213.819;-0.797131;
22;189.2;-167.2;238.494;-0.711648;
23;222;-161.6;260.941;-0.613145;
