time;row_1;row_2;row_3;row_4;
1;-21.6;285;170.975;1.61201;
2;-41;285.2;173.062;1.7242;
3;-58.2;281.4;172.831;1.82609;
4;-71.4;271.2;167.002;1.91812;
5;-80.6;256.2;156.634;2.00606;
6;-86;237;142.097;2.09762;
7;-113.6;217;142.772;2.33745;
8;-130.8;191.6;139.671;2.55399;
9;-135.8;164.8;131.391;2.74602;
10;-129;139.4;117.192;2.92461;
11;-109;118.6;94.5483;3.09473;
12;-81.2;103.6;67.4775;-2.98429;
13;-50.8;95.8;40.6341;-2.67248;
14;-19.8;99.2;15.8624;-1.90776;
15;11.6;109.2;26.6236;-0.187792;
16;40.4;123;55.6604;0.159307;
17;64;134.6;81.1686;0.25443;
18;79.2;138.8;96.9367;0.256896;
19;85.6;132.6;101.837;0.181974;
20;85.4;111.2;99.9997;-0.0297082;
21;78.8;73.4;101.87;-0.411757;
22;69.2;21;125.283;-0.838561;
23;59.6;-44.4;175.053;-1.13336;
24;54.8;-45.4;173.991;-1.16079;
25;42.2;-69.6;192.335;-1.27125;
26;33.2;-128.2;247.03;-1.37625;
27;31.8;-219.6;336.974;-1.43279;
