time;row_1;row_2;row_3;row_4;
1;-134.8;82;122.214;3.09639;
2;-115.4;119.6;111.376;2.74402;
3;-94.6;158.4;115.832;2.35599;
4;-74.8;193;132.032;2.06038;
5;-63;210.2;142.866;1.9305;
6;-57;211;141.625;1.88885;
7;-32.4;241;165.696;1.6899;
8;-9;254;177.561;1.54989;
9;11;245;170.182;1.43101;
10;27.2;212;141.277;1.28439;
11;36.8;158;95.3794;1.025;
12;42.2;91.2;56.8505;0.26195;
13;43.4;15;83.2344;-0.831006;
14;41.8;-66.2;152.736;-1.20585;
15;39.6;-84.8;169.549;-1.25715;
16;36.4;-140.2;222.174;-1.34791;
17;35.2;-226;306.249;-1.41371;
18;38.6;-296.6;376.59;-1.43412;
