time;row_1;row_2;row_3;row_4;
1;-114.6;116;173.12;2.29446;
2;-87.8;107.8;149.948;2.19658;
3;-52.4;108;132.544;1.97748;
4;-18.4;117;132.026;1.71084;
5;3.2;135;148.767;1.54948;
6;14.6;164;178.33;1.489;
7;37.8;188.4;205.632;1.38607;
8;59.6;221;242.174;1.32226;
9;80;211.8;239.292;1.23004;
10;93.4;205.6;238.38;1.16833;
11;87.4;196.4;227.573;1.17676;
12;65.6;178.2;202.825;1.2416;
13;30;144.2;160.752;1.38326;
14;-10.6;95.8;110.048;1.66754;
15;-49.4;30.6;66.3983;2.41049;
16;-80.8;-53.4;90.0382;-2.68538;
17;-96.2;-148;165.19;-2.19265;
18;-93.6;-238.4;243.396;-1.96566;
19;-80.2;-269;267.578;-1.87532;
20;-63.4;-284.4;278;-1.80099;
21;-40.8;-282.4;271.751;-1.72161;
22;-14.2;-267;253.666;-1.62692;
23;15.8;-236.2;223.025;-1.50003;
24;26.2;-250.8;238.507;-1.46085;
25;60;-250.6;244.34;-1.32283;
26;102.4;-201.2;213.596;-1.07097;
27;127.2;-109.2;159.016;-0.643948;
