time;row_1;row_2;row_3;row_4;
1;-68.4;324;306.201;1.92875;
2;-28.4;321.2;291.853;1.80341;
3;6;318.8;283.506;1.68703;
4;25.6;315.8;278.909;1.61842;
5;31.2;309.2;272.101;1.59902;
6;20.4;295.6;259.053;1.64219;
7;47;272.6;235.533;1.53631;
8;60.4;246.2;210.098;1.46818;
9;60;216.8;180.831;1.45373;
10;45.2;185;147.928;1.52805;
11;23.2;156.6;120.418;1.70137;
12;1;129.2;99.486;1.9614;
13;-15.6;101.6;84.3466;2.27298;
14;-21.6;75.4;71.5287;2.57833;
15;-21.4;50.2;61.663;2.92929;
16;-8;28.6;47.6622;-2.96001;
17;17.6;6.2;37.6061;-2.17223;
18;51;-22.2;60.6312;-1.36952;
19;87.6;-56.2;105.35;-1.09002;
20;118.8;-93;152.779;-1.02029;
21;131.8;-136;196.558;-1.0784;
22;128.4;-179.8;234.747;-1.17954;
23;108.4;-223;269.334;-1.30972;
24;76.4;-266.6;306.115;-1.44791;
25;84.2;-277.8;318.251;-1.4279;
26;87.4;-313.6;354.147;-1.43335;
27;55.6;-357;394.562;-1.5284;
28;-15.2;-386;426.648;-1.69789;
