time;row_1;row_2;row_3;row_4;
1;-99.2;248.4;278.855;2.03582;
2;-76.8;249.2;270.295;1.96034;
3;-56;249.8;263.67;1.88644;
4;-39;251;260.06;1.82282;
5;-52.2;250.8;263.471;1.87155;
6;-70.4;248;266.81;1.93986;
7;-63.6;239.4;256.357;1.92722;
8;-60.4;225;241.754;1.9356;
9;-61.8;205.6;224.281;1.9723;
10;-69.4;183.8;207.765;2.04705;
11;-82.8;160.2;194.268;2.16431;
12;-98.6;137;185.712;2.30517;
13;-115.6;114.6;182.58;2.45708;
14;-132.2;92.6;183.607;2.60764;
15;-121.6;72.8;164.818;2.67838;
16;-107;55.8;144.422;2.73855;
17;-84.6;45.2;119.663;2.74662;
18;-54.6;37.8;89.2502;2.69379;
19;-20.4;31.2;56.2664;2.53568;
20;17.8;23.2;25.3562;1.89386;
21;59.8;12.4;36.442;0.371957;
22;102.6;-2.4;76.7658;-0.0202652;
23;144.8;-24.8;121.338;-0.198734;
24;182.2;-53.4;164.947;-0.324275;
25;212.6;-86.2;205.332;-0.428708;
26;233.8;-124;241.683;-0.534691;
27;242.4;-164.6;271.495;-0.647459;
28;234;-204.4;291.138;-0.774239;
29;216.8;-239.8;305.879;-0.896603;
30;191.8;-270.6;316.714;-1.01929;
31;159.2;-296;323.881;-1.14645;
32;121;-317.4;330.546;-1.27881;
33;115.8;-326.4;337.754;-1.30122;
34;95.6;-341.8;348.017;-1.36901;
35;55.2;-354.8;355.17;-1.48807;
36;11.4;-357.6;357.048;-1.61128;
