time;row_1;row_2;row_3;row_4;
1;29.2;290.4;282.655;1.4499;
2;31.6;263.6;256.402;1.428;
3;29.4;236;228.776;1.42035;
4;21.2;208.6;200.497;1.44031;
5;5.6;188;178.5;1.51201;
6;-16.8;173.2;163.826;1.64357;
7;-37.2;128.6;123.108;1.83638;
8;-60;90.6;97.7992;2.16944;
9;-85;60;94.5366;2.5819;
10;-109;35.6;107.259;2.89875;
11;-132.4;18.2;127.788;3.07587;
12;-149.4;2.6;144.692;-3.09176;
13;-158.2;-13.8;155.119;-2.98881;
14;-157.6;-28.6;157.468;-2.8952;
15;-140.2;-45.8;146.293;-2.75167;
16;-107.6;-63.2;126.016;-2.52365;
17;-67.2;-81.8;110.792;-2.16811;
18;-20.8;-101.8;112.737;-1.71241;
19;28.2;-121.6;135.51;-1.32413;
20;78;-139.6;170.86;-1.06429;
21;128.4;-152.6;210.1;-0.883561;
22;138.4;-163;224.486;-0.878517;
23;170.6;-177.4;256.599;-0.8177;
24;211.2;-184.4;290.535;-0.732121;
25;247.4;-176.6;313.683;-0.63634;
