time;row_1;row_2;row_3;row_4;
1;-55.6095;83.8332;105.384;2.20275;
2;-48.8501;84.2299;101.87;2.14688;
3;-40.3587;84.1036;97.3938;2.07441;
4;-30.7739;84.319;93.3447;1.98323;
5;-13.9984;85.0572;88.6909;1.80568;
6;2.11223;86.0039;87.3198;1.6227;
7;2.29919;85.867;87.1736;1.62064;
8;-4.06592;84.465;86.3301;1.69516;
9;-15.0287;79.2358;83.3025;1.83398;
10;-28.087;69.9824;79.2014;2.02473;
11;-40.4298;57.6356;75.3476;2.24559;
12;-50.5406;43.7854;72.7563;2.47504;
13;-50.5552;30.2435;65.2702;2.63898;
14;-49.1021;19.2914;59.3912;2.78936;
15;-46.1319;12.9996;54.6512;2.87879;
16;-40.963;10.502;49.0225;2.90059;
17;-33.9386;10.6453;42.2743;2.85763;
18;-25.1717;12.374;34.5885;2.73836;
19;-12.7355;14.615;25.0116;2.45715;
20;2.65518;14.8718;16.5574;1.81402;
21;19.6738;12.3127;18.7711;0.803483;
22;37.3926;6.75144;31.7608;0.252991;
23;55.2557;-2.08054;48.621;-0.018146;
24;72.0182;-13.0664;66.4439;-0.179581;
25;85.5157;-26.9462;82.9692;-0.315541;
26;94.4971;-42.3685;97.0225;-0.438229;
27;98.5161;-57.9854;108.007;-0.553624;
28;96.3715;-73.722;115.373;-0.679754;
29;88.6425;-88.4682;119.75;-0.816523;
30;73.7396;-101.879;120.99;-0.982955;
31;55.5535;-111.335;120.509;-1.15287;
32;36.6349;-117.265;119.879;-1.31792;
33;18.5834;-120.407;119.805;-1.47096;
34;2.73059;-120.744;119.61;-1.60351;
35;-4.64169;-120.723;120.056;-1.66493;
36;-12.0692;-119.274;119.55;-1.72796;
