time;row_1;row_2;row_3;row_4;
1;-56.9523;126.162;142.888;2.0876;
2;-46.9459;126.74;138.738;2.02279;
3;-34.4807;127.509;134.482;1.93681;
4;-20.0757;128.16;130.653;1.83188;
5;6.34446;129.336;127.61;1.62807;
6;32.3745;130.852;130.27;1.42656;
7;29.743;130.791;129.858;1.44655;
8;18.3456;129.017;127.169;1.53386;
9;0.875569;124.724;123.452;1.67446;
10;-17.7813;115.609;117.939;1.84056;
11;-35.3591;102.498;111.87;2.02427;
12;-48.9632;86.1259;104.921;2.21025;
13;-44.88;69.3264;89.26;2.28593;
14;-42.1408;53.3329;75.8574;2.39715;
15;-39.5647;41.1529;66.1047;2.50647;
16;-33.9655;34.4803;57.675;2.54202;
17;-23.9686;31.6596;47.9447;2.47287;
18;-10.2713;31.2801;37.8597;2.25471;
19;7.20766;31.4749;30.2344;1.78551;
20;26.5508;31.1188;31.9084;1.15456;
21;46.1027;27.6844;41.4276;0.670728;
22;63.4714;19.3584;52.7806;0.336423;
23;78.2123;8.02814;64.8496;0.0941005;
24;90.1422;-5.36355;76.84;-0.0951241;
25;98.7555;-20.8506;88.1033;-0.261594;
26;104.323;-39.0598;99.5103;-0.424608;
27;105.961;-59.4333;110.849;-0.586704;
28;103.478;-79.5261;121.264;-0.736589;
29;97.4407;-99.2204;131.352;-0.879011;
30;85.9202;-117.324;139.448;-1.02598;
31;71.4455;-132.415;146.254;-1.16454;
32;54.5538;-143.444;151.023;-1.29652;
33;36.8864;-150.195;153.895;-1.41923;
34;16.4062;-153.511;155.471;-1.55306;
35;-5.14708;-154.334;157.395;-1.69051;
36;-24.6828;-153.639;160.227;-1.81238;
37;-42.6663;-152.078;163.986;-1.92135;
38;-50.882;-151.189;166.166;-1.96964;
39;-63.4787;-149.382;169.839;-2.04219;
