time;row_1;row_2;row_3;row_4;
1;-49.0103;48.8622;72.7947;2.5208;
2;-37.0824;49.5447;63.93;2.40331;
3;-24.4538;50.2824;55.8236;2.24057;
4;-10.3102;51.5394;49.4733;1.99831;
5;9.84272;51.6314;45.1141;1.57876;
6;22.1775;49.5645;44.6805;1.29945;
7;20.6698;44.705;39.595;1.30324;
8;9.70754;38.828;32.313;1.5861;
9;-2.66909;33.3376;29.7475;2.01826;
10;-12.3911;28.9486;31.8363;2.35982;
11;-14.3265;26.8547;31.8621;2.44937;
12;-8.09088;25.7842;26.5667;2.3303;
13;5.16626;24.9525;19.1093;1.83747;
14;20.8101;22.4073;19.1044;0.982107;
15;34.9027;17.0102;26.8365;0.401654;
16;46.5012;8.75189;36.3679;0.0614432;
17;55.444;-1.84636;46.0089;-0.182831;
18;59.4182;-17.0786;54.5808;-0.447082;
19;56.0409;-33.7909;61.0416;-0.721304;
20;44.7504;-50.6318;66.7816;-1.02706;
21;27.7365;-65.3709;73.9971;-1.33156;
22;8.20696;-76.7857;83.3283;-1.59474;
23;-0.445838;-83.1271;90.276;-1.68902;
24;-17.7469;-87.9235;98.491;-1.85852;
