time;row_1;
1;171.0;
2;172.0;
3;173.0;
4;174.0;
5;175.0;
6;176.0;
7;175.0;
8;174.0;
9;173.0;
10;172.0;
11;171.0;
12;172.0;
13;173.0;
14;174.0;
15;175.0;
16;176.0;
17;175.0;
18;174.0;
19;173.0;
20;172.0;
21;171.0;
22;170.0;
23;169.0;
24;168.0;
25;167.0;
26;166.0;
27;167.0;
28;168.0;
29;169.0;
30;170.0;
31;171.0;
32;170.0;
33;169.0;
34;168.0;
35;167.0;
36;166.0;
37;167.0;
38;168.0;
39;169.0;
40;170.0;
41;171.0;
42;172.0;
43;173.0;
44;174.0;
45;175.0;
46;176.0;
47;175.0;
48;174.0;
49;173.0;
50;172.0;
51;171.0;
52;172.0;
53;173.0;
54;174.0;
55;175.0;
56;176.0;
57;175.0;
58;174.0;
59;173.0;
60;172.0;
61;171.0;
62;170.0;
63;169.0;
64;168.0;
65;167.0;
66;166.0;
67;167.0;
68;168.0;
69;169.0;
70;170.0;
71;171.0;
72;170.0;
73;169.0;
74;168.0;
75;167.0;
76;166.0;
77;167.0;
78;168.0;
79;169.0;
80;170.0;
81;171.0;
82;172.0;
83;173.0;
84;174.0;
85;175.0;
86;176.0;
87;175.0;
88;174.0;
89;173.0;
90;172.0;
91;171.0;
92;172.0;
93;173.0;
94;174.0;
95;175.0;
96;176.0;
97;175.0;
98;174.0;
99;173.0;
100;172.0;
101;171.0;
