time;row_1;
1;-85.0;
2;-84.0;
3;-83.0;
4;-82.0;
5;-81.0;
6;-80.0;
7;-81.0;
8;-82.0;
9;-83.0;
10;-84.0;
11;-85.0;
12;-84.0;
13;-83.0;
14;-82.0;
15;-81.0;
16;-80.0;
17;-81.0;
18;-82.0;
19;-83.0;
20;-84.0;
21;-85.0;
22;-86.0;
23;-87.0;
24;-88.0;
25;-89.0;
26;-90.0;
27;-89.0;
28;-88.0;
29;-87.0;
30;-86.0;
31;-85.0;
32;-86.0;
33;-87.0;
34;-88.0;
35;-89.0;
36;-90.0;
37;-89.0;
38;-88.0;
39;-87.0;
40;-86.0;
41;-85.0;
42;-84.0;
43;-83.0;
44;-82.0;
45;-81.0;
46;-80.0;
47;-81.0;
48;-82.0;
49;-83.0;
50;-84.0;
51;-85.0;
52;-84.0;
53;-83.0;
54;-82.0;
55;-81.0;
56;-80.0;
57;-81.0;
58;-82.0;
59;-83.0;
60;-84.0;
61;-85.0;
62;-86.0;
63;-87.0;
64;-88.0;
65;-89.0;
66;-90.0;
67;-89.0;
68;-88.0;
69;-87.0;
70;-86.0;
71;-85.0;
72;-86.0;
73;-87.0;
74;-88.0;
75;-89.0;
76;-90.0;
77;-89.0;
78;-88.0;
79;-87.0;
80;-86.0;
81;-85.0;
82;-84.0;
83;-83.0;
84;-82.0;
85;-81.0;
86;-80.0;
87;-81.0;
88;-82.0;
89;-83.0;
90;-84.0;
91;-85.0;
92;-84.0;
93;-83.0;
94;-82.0;
95;-81.0;
96;-80.0;
97;-81.0;
98;-82.0;
99;-83.0;
100;-84.0;
101;-85.0;
