time;row_1;
1;149.0;
2;150.0;
3;151.0;
4;152.0;
5;153.0;
6;154.0;
7;153.0;
8;152.0;
9;151.0;
10;150.0;
11;149.0;
12;150.0;
13;151.0;
14;152.0;
15;153.0;
16;154.0;
17;153.0;
18;152.0;
19;151.0;
20;150.0;
21;149.0;
22;148.0;
23;147.0;
24;146.0;
25;145.0;
26;144.0;
27;145.0;
28;146.0;
29;147.0;
30;148.0;
31;149.0;
32;148.0;
33;147.0;
34;146.0;
35;145.0;
36;144.0;
37;145.0;
38;146.0;
39;147.0;
40;148.0;
41;149.0;
42;150.0;
43;151.0;
44;152.0;
45;153.0;
46;154.0;
47;153.0;
48;152.0;
49;151.0;
50;150.0;
51;149.0;
52;150.0;
53;151.0;
54;152.0;
55;153.0;
56;154.0;
57;153.0;
58;152.0;
59;151.0;
60;150.0;
61;149.0;
62;148.0;
63;147.0;
64;146.0;
65;145.0;
66;144.0;
67;145.0;
68;146.0;
69;147.0;
70;148.0;
71;149.0;
72;148.0;
73;147.0;
74;146.0;
75;145.0;
76;144.0;
77;145.0;
78;146.0;
79;147.0;
80;148.0;
81;149.0;
82;150.0;
83;151.0;
84;152.0;
85;153.0;
86;154.0;
87;153.0;
88;152.0;
89;151.0;
90;150.0;
91;149.0;
92;150.0;
93;151.0;
94;152.0;
95;153.0;
96;154.0;
97;153.0;
98;152.0;
99;151.0;
100;150.0;
101;149.0;
