time;row_1;
1;-67.0;
2;-66.0;
3;-65.0;
4;-64.0;
5;-63.0;
6;-62.0;
7;-63.0;
8;-64.0;
9;-65.0;
10;-66.0;
11;-67.0;
12;-66.0;
13;-65.0;
14;-64.0;
15;-63.0;
16;-62.0;
17;-63.0;
18;-64.0;
19;-65.0;
20;-66.0;
21;-67.0;
22;-68.0;
23;-69.0;
24;-70.0;
25;-71.0;
26;-72.0;
27;-71.0;
28;-70.0;
29;-69.0;
30;-68.0;
31;-67.0;
32;-68.0;
33;-69.0;
34;-70.0;
35;-71.0;
36;-72.0;
37;-71.0;
38;-70.0;
39;-69.0;
40;-68.0;
41;-67.0;
42;-66.0;
43;-65.0;
44;-64.0;
45;-63.0;
46;-62.0;
47;-63.0;
48;-64.0;
49;-65.0;
50;-66.0;
51;-67.0;
52;-66.0;
53;-65.0;
54;-64.0;
55;-63.0;
56;-62.0;
57;-63.0;
58;-64.0;
59;-65.0;
60;-66.0;
61;-67.0;
62;-68.0;
63;-69.0;
64;-70.0;
65;-71.0;
66;-72.0;
67;-71.0;
68;-70.0;
69;-69.0;
70;-68.0;
71;-67.0;
72;-68.0;
73;-69.0;
74;-70.0;
75;-71.0;
76;-72.0;
77;-71.0;
78;-70.0;
79;-69.0;
80;-68.0;
81;-67.0;
82;-66.0;
83;-65.0;
84;-64.0;
85;-63.0;
86;-62.0;
87;-63.0;
88;-64.0;
89;-65.0;
90;-66.0;
91;-67.0;
92;-66.0;
93;-65.0;
94;-64.0;
95;-63.0;
96;-62.0;
97;-63.0;
98;-64.0;
99;-65.0;
100;-66.0;
101;-67.0;
