time;row_1;
1;-49.0;
2;-48.0;
3;-47.0;
4;-46.0;
5;-45.0;
6;-44.0;
7;-45.0;
8;-46.0;
9;-47.0;
10;-48.0;
11;-49.0;
12;-48.0;
13;-47.0;
14;-46.0;
15;-45.0;
16;-44.0;
17;-45.0;
18;-46.0;
19;-47.0;
20;-48.0;
21;-49.0;
22;-50.0;
23;-51.0;
24;-52.0;
25;-53.0;
26;-54.0;
27;-53.0;
28;-52.0;
29;-51.0;
30;-50.0;
31;-49.0;
32;-50.0;
33;-51.0;
34;-52.0;
35;-53.0;
36;-54.0;
37;-53.0;
38;-52.0;
39;-51.0;
40;-50.0;
41;-49.0;
42;-48.0;
43;-47.0;
44;-46.0;
45;-45.0;
46;-44.0;
47;-45.0;
48;-46.0;
49;-47.0;
50;-48.0;
51;-49.0;
52;-48.0;
53;-47.0;
54;-46.0;
55;-45.0;
56;-44.0;
57;-45.0;
58;-46.0;
59;-47.0;
60;-48.0;
61;-49.0;
62;-50.0;
63;-51.0;
64;-52.0;
65;-53.0;
66;-54.0;
67;-53.0;
68;-52.0;
69;-51.0;
70;-50.0;
71;-49.0;
72;-50.0;
73;-51.0;
74;-52.0;
75;-53.0;
76;-54.0;
77;-53.0;
78;-52.0;
79;-51.0;
80;-50.0;
81;-49.0;
82;-48.0;
83;-47.0;
84;-46.0;
85;-45.0;
86;-44.0;
87;-45.0;
88;-46.0;
89;-47.0;
90;-48.0;
91;-49.0;
92;-48.0;
93;-47.0;
94;-46.0;
95;-45.0;
96;-44.0;
97;-45.0;
98;-46.0;
99;-47.0;
100;-48.0;
101;-49.0;
