time;row_1;
1;-5.0;
2;-4.0;
3;-3.0;
4;-2.0;
5;-1.0;
6;0.0;
7;-1.0;
8;-2.0;
9;-3.0;
10;-4.0;
11;-5.0;
12;-4.0;
13;-3.0;
14;-2.0;
15;-1.0;
16;0.0;
17;-1.0;
18;-2.0;
19;-3.0;
20;-4.0;
21;-5.0;
22;-6.0;
23;-7.0;
24;-8.0;
25;-9.0;
26;-10.0;
27;-9.0;
28;-8.0;
29;-7.0;
30;-6.0;
31;-5.0;
32;-6.0;
33;-7.0;
34;-8.0;
35;-9.0;
36;-10.0;
37;-9.0;
38;-8.0;
39;-7.0;
40;-6.0;
41;-5.0;
42;-4.0;
43;-3.0;
44;-2.0;
45;-1.0;
46;0.0;
47;-1.0;
48;-2.0;
49;-3.0;
50;-4.0;
51;-5.0;
52;-4.0;
53;-3.0;
54;-2.0;
55;-1.0;
56;0.0;
57;-1.0;
58;-2.0;
59;-3.0;
60;-4.0;
61;-5.0;
62;-6.0;
63;-7.0;
64;-8.0;
65;-9.0;
66;-10.0;
67;-9.0;
68;-8.0;
69;-7.0;
70;-6.0;
71;-5.0;
72;-6.0;
73;-7.0;
74;-8.0;
75;-9.0;
76;-10.0;
77;-9.0;
78;-8.0;
79;-7.0;
80;-6.0;
81;-5.0;
82;-4.0;
83;-3.0;
84;-2.0;
85;-1.0;
86;0.0;
87;-1.0;
88;-2.0;
89;-3.0;
90;-4.0;
91;-5.0;
92;-4.0;
93;-3.0;
94;-2.0;
95;-1.0;
96;0.0;
97;-1.0;
98;-2.0;
99;-3.0;
100;-4.0;
101;-5.0;
