time;row_1;
1;203.0;
2;204.0;
3;205.0;
4;206.0;
5;207.0;
6;208.0;
7;207.0;
8;206.0;
9;205.0;
10;204.0;
11;203.0;
12;204.0;
13;205.0;
14;206.0;
15;207.0;
16;208.0;
17;207.0;
18;206.0;
19;205.0;
20;204.0;
21;203.0;
22;202.0;
23;201.0;
24;200.0;
25;199.0;
26;198.0;
27;199.0;
28;200.0;
29;201.0;
30;202.0;
31;203.0;
32;202.0;
33;201.0;
34;200.0;
35;199.0;
36;198.0;
37;199.0;
38;200.0;
39;201.0;
40;202.0;
41;203.0;
42;204.0;
43;205.0;
44;206.0;
45;207.0;
46;208.0;
47;207.0;
48;206.0;
49;205.0;
50;204.0;
51;203.0;
52;204.0;
53;205.0;
54;206.0;
55;207.0;
56;208.0;
57;207.0;
58;206.0;
59;205.0;
60;204.0;
61;203.0;
62;202.0;
63;201.0;
64;200.0;
65;199.0;
66;198.0;
67;199.0;
68;200.0;
69;201.0;
70;202.0;
71;203.0;
72;202.0;
73;201.0;
74;200.0;
75;199.0;
76;198.0;
77;199.0;
78;200.0;
79;201.0;
80;202.0;
81;203.0;
82;204.0;
83;205.0;
84;206.0;
85;207.0;
86;208.0;
87;207.0;
88;206.0;
89;205.0;
90;204.0;
91;203.0;
92;204.0;
93;205.0;
94;206.0;
95;207.0;
96;208.0;
97;207.0;
98;206.0;
99;205.0;
100;204.0;
101;203.0;
