time;row_1;
1;87.0;
2;88.0;
3;89.0;
4;90.0;
5;91.0;
6;92.0;
7;91.0;
8;90.0;
9;89.0;
10;88.0;
11;87.0;
12;88.0;
13;89.0;
14;90.0;
15;91.0;
16;92.0;
17;91.0;
18;90.0;
19;89.0;
20;88.0;
21;87.0;
22;86.0;
23;85.0;
24;84.0;
25;83.0;
26;82.0;
27;83.0;
28;84.0;
29;85.0;
30;86.0;
31;87.0;
32;86.0;
33;85.0;
34;84.0;
35;83.0;
36;82.0;
37;83.0;
38;84.0;
39;85.0;
40;86.0;
41;87.0;
42;88.0;
43;89.0;
44;90.0;
45;91.0;
46;92.0;
47;91.0;
48;90.0;
49;89.0;
50;88.0;
51;87.0;
52;88.0;
53;89.0;
54;90.0;
55;91.0;
56;92.0;
57;91.0;
58;90.0;
59;89.0;
60;88.0;
61;87.0;
62;86.0;
63;85.0;
64;84.0;
65;83.0;
66;82.0;
67;83.0;
68;84.0;
69;85.0;
70;86.0;
71;87.0;
72;86.0;
73;85.0;
74;84.0;
75;83.0;
76;82.0;
77;83.0;
78;84.0;
79;85.0;
80;86.0;
81;87.0;
82;88.0;
83;89.0;
84;90.0;
85;91.0;
86;92.0;
87;91.0;
88;90.0;
89;89.0;
90;88.0;
91;87.0;
92;88.0;
93;89.0;
94;90.0;
95;91.0;
96;92.0;
97;91.0;
98;90.0;
99;89.0;
100;88.0;
101;87.0;
