time;row_1;
1;-135.0;
2;-134.0;
3;-133.0;
4;-132.0;
5;-131.0;
6;-130.0;
7;-131.0;
8;-132.0;
9;-133.0;
10;-134.0;
11;-135.0;
12;-134.0;
13;-133.0;
14;-132.0;
15;-131.0;
16;-130.0;
17;-131.0;
18;-132.0;
19;-133.0;
20;-134.0;
21;-135.0;
22;-136.0;
23;-137.0;
24;-138.0;
25;-139.0;
26;-140.0;
27;-139.0;
28;-138.0;
29;-137.0;
30;-136.0;
31;-135.0;
32;-136.0;
33;-137.0;
34;-138.0;
35;-139.0;
36;-140.0;
37;-139.0;
38;-138.0;
39;-137.0;
40;-136.0;
41;-135.0;
42;-134.0;
43;-133.0;
44;-132.0;
45;-131.0;
46;-130.0;
47;-131.0;
48;-132.0;
49;-133.0;
50;-134.0;
51;-135.0;
52;-134.0;
53;-133.0;
54;-132.0;
55;-131.0;
56;-130.0;
57;-131.0;
58;-132.0;
59;-133.0;
60;-134.0;
61;-135.0;
62;-136.0;
63;-137.0;
64;-138.0;
65;-139.0;
66;-140.0;
67;-139.0;
68;-138.0;
69;-137.0;
70;-136.0;
71;-135.0;
72;-136.0;
73;-137.0;
74;-138.0;
75;-139.0;
76;-140.0;
77;-139.0;
78;-138.0;
79;-137.0;
80;-136.0;
81;-135.0;
82;-134.0;
83;-133.0;
84;-132.0;
85;-131.0;
86;-130.0;
87;-131.0;
88;-132.0;
89;-133.0;
90;-134.0;
91;-135.0;
92;-134.0;
93;-133.0;
94;-132.0;
95;-131.0;
96;-130.0;
97;-131.0;
98;-132.0;
99;-133.0;
100;-134.0;
101;-135.0;
