time;row_1;
1;195.0;
2;196.0;
3;197.0;
4;198.0;
5;199.0;
6;200.0;
7;199.0;
8;198.0;
9;197.0;
10;196.0;
11;195.0;
12;196.0;
13;197.0;
14;198.0;
15;199.0;
16;200.0;
17;199.0;
18;198.0;
19;197.0;
20;196.0;
21;195.0;
22;194.0;
23;193.0;
24;192.0;
25;191.0;
26;190.0;
27;191.0;
28;192.0;
29;193.0;
30;194.0;
31;195.0;
32;194.0;
33;193.0;
34;192.0;
35;191.0;
36;190.0;
37;191.0;
38;192.0;
39;193.0;
40;194.0;
41;195.0;
42;196.0;
43;197.0;
44;198.0;
45;199.0;
46;200.0;
47;199.0;
48;198.0;
49;197.0;
50;196.0;
51;195.0;
52;196.0;
53;197.0;
54;198.0;
55;199.0;
56;200.0;
57;199.0;
58;198.0;
59;197.0;
60;196.0;
61;195.0;
62;194.0;
63;193.0;
64;192.0;
65;191.0;
66;190.0;
67;191.0;
68;192.0;
69;193.0;
70;194.0;
71;195.0;
72;194.0;
73;193.0;
74;192.0;
75;191.0;
76;190.0;
77;191.0;
78;192.0;
79;193.0;
80;194.0;
81;195.0;
82;196.0;
83;197.0;
84;198.0;
85;199.0;
86;200.0;
87;199.0;
88;198.0;
89;197.0;
90;196.0;
91;195.0;
92;196.0;
93;197.0;
94;198.0;
95;199.0;
96;200.0;
97;199.0;
98;198.0;
99;197.0;
100;196.0;
101;195.0;
