time;row_1;
1;1.0;
2;2.0;
3;3.0;
4;4.0;
5;5.0;
6;6.0;
7;5.0;
8;4.0;
9;3.0;
10;2.0;
11;1.0;
12;2.0;
13;3.0;
14;4.0;
15;5.0;
16;6.0;
17;5.0;
18;4.0;
19;3.0;
20;2.0;
21;1.0;
22;0.0;
23;-1.0;
24;-2.0;
25;-3.0;
26;-4.0;
27;-3.0;
28;-2.0;
29;-1.0;
30;0.0;
31;1.0;
32;0.0;
33;-1.0;
34;-2.0;
35;-3.0;
36;-4.0;
37;-3.0;
38;-2.0;
39;-1.0;
40;0.0;
41;1.0;
42;2.0;
43;3.0;
44;4.0;
45;5.0;
46;6.0;
47;5.0;
48;4.0;
49;3.0;
50;2.0;
51;1.0;
52;2.0;
53;3.0;
54;4.0;
55;5.0;
56;6.0;
57;5.0;
58;4.0;
59;3.0;
60;2.0;
61;1.0;
62;0.0;
63;-1.0;
64;-2.0;
65;-3.0;
66;-4.0;
67;-3.0;
68;-2.0;
69;-1.0;
70;0.0;
71;1.0;
72;0.0;
73;-1.0;
74;-2.0;
75;-3.0;
76;-4.0;
77;-3.0;
78;-2.0;
79;-1.0;
80;0.0;
81;1.0;
82;2.0;
83;3.0;
84;4.0;
85;5.0;
86;6.0;
87;5.0;
88;4.0;
89;3.0;
90;2.0;
91;1.0;
92;2.0;
93;3.0;
94;4.0;
95;5.0;
96;6.0;
97;5.0;
98;4.0;
99;3.0;
100;2.0;
101;1.0;
