time;row_1;
1;-107.0;
2;-106.0;
3;-105.0;
4;-104.0;
5;-103.0;
6;-102.0;
7;-103.0;
8;-104.0;
9;-105.0;
10;-106.0;
11;-107.0;
12;-106.0;
13;-105.0;
14;-104.0;
15;-103.0;
16;-102.0;
17;-103.0;
18;-104.0;
19;-105.0;
20;-106.0;
21;-107.0;
22;-108.0;
23;-109.0;
24;-110.0;
25;-111.0;
26;-112.0;
27;-111.0;
28;-110.0;
29;-109.0;
30;-108.0;
31;-107.0;
32;-108.0;
33;-109.0;
34;-110.0;
35;-111.0;
36;-112.0;
37;-111.0;
38;-110.0;
39;-109.0;
40;-108.0;
41;-107.0;
42;-106.0;
43;-105.0;
44;-104.0;
45;-103.0;
46;-102.0;
47;-103.0;
48;-104.0;
49;-105.0;
50;-106.0;
51;-107.0;
52;-106.0;
53;-105.0;
54;-104.0;
55;-103.0;
56;-102.0;
57;-103.0;
58;-104.0;
59;-105.0;
60;-106.0;
61;-107.0;
62;-108.0;
63;-109.0;
64;-110.0;
65;-111.0;
66;-112.0;
67;-111.0;
68;-110.0;
69;-109.0;
70;-108.0;
71;-107.0;
72;-108.0;
73;-109.0;
74;-110.0;
75;-111.0;
76;-112.0;
77;-111.0;
78;-110.0;
79;-109.0;
80;-108.0;
81;-107.0;
82;-106.0;
83;-105.0;
84;-104.0;
85;-103.0;
86;-102.0;
87;-103.0;
88;-104.0;
89;-105.0;
90;-106.0;
91;-107.0;
92;-106.0;
93;-105.0;
94;-104.0;
95;-103.0;
96;-102.0;
97;-103.0;
98;-104.0;
99;-105.0;
100;-106.0;
101;-107.0;
