time;row_1;
1;9.0;
2;10.0;
3;11.0;
4;12.0;
5;13.0;
6;14.0;
7;13.0;
8;12.0;
9;11.0;
10;10.0;
11;9.0;
12;10.0;
13;11.0;
14;12.0;
15;13.0;
16;14.0;
17;13.0;
18;12.0;
19;11.0;
20;10.0;
21;9.0;
22;8.0;
23;7.0;
24;6.0;
25;5.0;
26;4.0;
27;5.0;
28;6.0;
29;7.0;
30;8.0;
31;9.0;
32;8.0;
33;7.0;
34;6.0;
35;5.0;
36;4.0;
37;5.0;
38;6.0;
39;7.0;
40;8.0;
41;9.0;
42;10.0;
43;11.0;
44;12.0;
45;13.0;
46;14.0;
47;13.0;
48;12.0;
49;11.0;
50;10.0;
51;9.0;
52;10.0;
53;11.0;
54;12.0;
55;13.0;
56;14.0;
57;13.0;
58;12.0;
59;11.0;
60;10.0;
61;9.0;
62;8.0;
63;7.0;
64;6.0;
65;5.0;
66;4.0;
67;5.0;
68;6.0;
69;7.0;
70;8.0;
71;9.0;
72;8.0;
73;7.0;
74;6.0;
75;5.0;
76;4.0;
77;5.0;
78;6.0;
79;7.0;
80;8.0;
81;9.0;
82;10.0;
83;11.0;
84;12.0;
85;13.0;
86;14.0;
87;13.0;
88;12.0;
89;11.0;
90;10.0;
91;9.0;
92;10.0;
93;11.0;
94;12.0;
95;13.0;
96;14.0;
97;13.0;
98;12.0;
99;11.0;
100;10.0;
101;9.0;
