time;row_1;
1;135.0;
2;136.0;
3;137.0;
4;138.0;
5;139.0;
6;140.0;
7;139.0;
8;138.0;
9;137.0;
10;136.0;
11;135.0;
12;136.0;
13;137.0;
14;138.0;
15;139.0;
16;140.0;
17;139.0;
18;138.0;
19;137.0;
20;136.0;
21;135.0;
22;134.0;
23;133.0;
24;132.0;
25;131.0;
26;130.0;
27;131.0;
28;132.0;
29;133.0;
30;134.0;
31;135.0;
32;134.0;
33;133.0;
34;132.0;
35;131.0;
36;130.0;
37;131.0;
38;132.0;
39;133.0;
40;134.0;
41;135.0;
42;136.0;
43;137.0;
44;138.0;
45;139.0;
46;140.0;
47;139.0;
48;138.0;
49;137.0;
50;136.0;
51;135.0;
52;136.0;
53;137.0;
54;138.0;
55;139.0;
56;140.0;
57;139.0;
58;138.0;
59;137.0;
60;136.0;
61;135.0;
62;134.0;
63;133.0;
64;132.0;
65;131.0;
66;130.0;
67;131.0;
68;132.0;
69;133.0;
70;134.0;
71;135.0;
72;134.0;
73;133.0;
74;132.0;
75;131.0;
76;130.0;
77;131.0;
78;132.0;
79;133.0;
80;134.0;
81;135.0;
82;136.0;
83;137.0;
84;138.0;
85;139.0;
86;140.0;
87;139.0;
88;138.0;
89;137.0;
90;136.0;
91;135.0;
92;136.0;
93;137.0;
94;138.0;
95;139.0;
96;140.0;
97;139.0;
98;138.0;
99;137.0;
100;136.0;
101;135.0;
