time;row_1;
1;69.0;
2;70.0;
3;71.0;
4;72.0;
5;73.0;
6;74.0;
7;73.0;
8;72.0;
9;71.0;
10;70.0;
11;69.0;
12;70.0;
13;71.0;
14;72.0;
15;73.0;
16;74.0;
17;73.0;
18;72.0;
19;71.0;
20;70.0;
21;69.0;
22;68.0;
23;67.0;
24;66.0;
25;65.0;
26;64.0;
27;65.0;
28;66.0;
29;67.0;
30;68.0;
31;69.0;
32;68.0;
33;67.0;
34;66.0;
35;65.0;
36;64.0;
37;65.0;
38;66.0;
39;67.0;
40;68.0;
41;69.0;
42;70.0;
43;71.0;
44;72.0;
45;73.0;
46;74.0;
47;73.0;
48;72.0;
49;71.0;
50;70.0;
51;69.0;
52;70.0;
53;71.0;
54;72.0;
55;73.0;
56;74.0;
57;73.0;
58;72.0;
59;71.0;
60;70.0;
61;69.0;
62;68.0;
63;67.0;
64;66.0;
65;65.0;
66;64.0;
67;65.0;
68;66.0;
69;67.0;
70;68.0;
71;69.0;
72;68.0;
73;67.0;
74;66.0;
75;65.0;
76;64.0;
77;65.0;
78;66.0;
79;67.0;
80;68.0;
81;69.0;
82;70.0;
83;71.0;
84;72.0;
85;73.0;
86;74.0;
87;73.0;
88;72.0;
89;71.0;
90;70.0;
91;69.0;
92;70.0;
93;71.0;
94;72.0;
95;73.0;
96;74.0;
97;73.0;
98;72.0;
99;71.0;
100;70.0;
101;69.0;
