time;row_1;
1;-61.0;
2;-60.0;
3;-59.0;
4;-58.0;
5;-57.0;
6;-56.0;
7;-57.0;
8;-58.0;
9;-59.0;
10;-60.0;
11;-61.0;
12;-60.0;
13;-59.0;
14;-58.0;
15;-57.0;
16;-56.0;
17;-57.0;
18;-58.0;
19;-59.0;
20;-60.0;
21;-61.0;
22;-62.0;
23;-63.0;
24;-64.0;
25;-65.0;
26;-66.0;
27;-65.0;
28;-64.0;
29;-63.0;
30;-62.0;
31;-61.0;
32;-62.0;
33;-63.0;
34;-64.0;
35;-65.0;
36;-66.0;
37;-65.0;
38;-64.0;
39;-63.0;
40;-62.0;
41;-61.0;
42;-60.0;
43;-59.0;
44;-58.0;
45;-57.0;
46;-56.0;
47;-57.0;
48;-58.0;
49;-59.0;
50;-60.0;
51;-61.0;
52;-60.0;
53;-59.0;
54;-58.0;
55;-57.0;
56;-56.0;
57;-57.0;
58;-58.0;
59;-59.0;
60;-60.0;
61;-61.0;
62;-62.0;
63;-63.0;
64;-64.0;
65;-65.0;
66;-66.0;
67;-65.0;
68;-64.0;
69;-63.0;
70;-62.0;
71;-61.0;
72;-62.0;
73;-63.0;
74;-64.0;
75;-65.0;
76;-66.0;
77;-65.0;
78;-64.0;
79;-63.0;
80;-62.0;
81;-61.0;
82;-60.0;
83;-59.0;
84;-58.0;
85;-57.0;
86;-56.0;
87;-57.0;
88;-58.0;
89;-59.0;
90;-60.0;
91;-61.0;
92;-60.0;
93;-59.0;
94;-58.0;
95;-57.0;
96;-56.0;
97;-57.0;
98;-58.0;
99;-59.0;
100;-60.0;
101;-61.0;
